"","X","X.1","X.2","par1","par2","par3"
"285","cv",5,104.122658936977,0.344335690847019,3.19165468447206,4.60096204332584
"286","cv",6,103.893810683006,0.242658055570522,1.40822534899586,3.28635424206572
"287","cv",7,104.429285249645,-0.830963836711419,-2.95645569008033,-0.580499783787583
"288","cv",8,104.380054662514,4.99288272578269,3.32294941068227,1.27495821505016
"289","cv",1,103.794538844918,-3.90168438597156,-2.12203480845296,0.295217145806322
"290","cv",2,103.914918499202,-0.422629426745679,0.0808349211400685,1.76823496618857
"291","cv",3,105.152183210825,-0.539951139381871,-0.885313213672028,0.0642960514224218
"292","cv",4,103.767042855129,-0.808239447843315,-1.97040506719603,0.319058495386528
"293","cv",5,104.842295275582,-0.956455179279448,-1.38772837317693,-0.377538329201984
"294","cv",6,103.964951313231,-2.73333085806455,-1.58730636592922,-0.0179639337900661
"295","cv",7,104.878616043181,-0.567692581224992,-1.66231732283101,-0.559725141760345
"296","cv",8,103.755535952185,-0.922652974536171,-1.56677202964856,0.945459308218589
"297","cv",1,104.209292477818,0.286383739743031,-2.26231752288768,-0.781399047904982
"298","cv",2,103.317375878355,-2.4944295313195,-4.99999999925549,-0.675854158512974
"299","cv",3,104.078494023922,0.237850827115162,-2.50971082232254,-1.03311945507969
"300","cv",4,106.596620499745,0.946859259968542,-0.404145880975058,-0.328529682527219
"301","cv",5,104.509998646733,-3.66866320223152,-3.44742375621298,-1.14895313684286
"302","cv",6,103.795787086555,0.223214440906741,-2.39898941350756,-0.705228824218156
"303","cv",7,103.874255875432,0.302091467578916,-2.36244108642438,-0.757405703167415
"304","cv",8,104.643529382024,0.423791704579054,-1.78323556319731,-0.752977899559613
"305","cv",1,104.118452661001,4.39789780315402,4.99982829327659,1.43996043960865
"306","cv",2,103.866607153749,3.72950595542745,3.50757484182457,0.738121350305658
"307","cv",3,104.557427426539,3.92914696084035,4.99925344747786,1.82355827575161
"308","cv",4,102.988593029304,3.90494265695399,4.99993459477278,2.22261024344342
"309","cv",5,106.871313387301,0.504712457208248,-2.67806598498444,-0.970101224317305
"310","cv",6,103.98855474346,4.67731070184081,4.99994702693663,1.19657424764077
"311","cv",7,103.436133627365,4.05767002056613,4.99952982604078,1.91119213307134
"312","cv",8,104.53877240821,4.20944353427239,4.27202857725406,0.836556426163097
"313","cv",1,103.973123472548,-3.94986042263209,-4.99999999251405,4.99999998526725
"314","cv",2,103.972867306987,-4.49921011911317,-4.99999995092349,4.99999999424919
"315","cv",3,104.477634563794,1.17245073590874,1.08189819972161,2.03919681069568
"316","cv",4,103.97184593532,-3.35305634528399,-4.99999983970037,4.99999999729203
"317","cv",5,104.053063573556,1.29264058447901,3.70936742631756,4.99997859781694
"318","cv",6,104.073048148618,1.04244428880968,0.449950486838704,2.33128709017947
