"","id","cond","age","x","y","z","time","trial","round","comb","dist","agegroup"
"20180",98,0,38,1,6,40,1515509475293,3,1,"1 6",10,">18"
"20181",98,0,38,3,4,27,1515509477233,4,1,"3 4",4,">18"
"20182",98,0,38,0,7,52,1515509492224,5,1,"0 7",6,">18"
"20183",98,0,38,0,7,51,1515509495109,6,1,"0 7",0,">18"
"20184",98,0,38,0,7,49,1515509495940,7,1,"0 7",0,">18"
"20185",98,0,38,0,7,49,1515509497066,8,1,"0 7",0,">18"
"20186",98,0,38,6,4,11,1515509499774,9,1,"6 4",9,">18"
"20187",98,0,38,0,6,45,1515509501504,10,1,"0 6",8,">18"
"20188",98,0,38,1,7,40,1515509502888,11,1,"1 7",2,">18"
"20189",98,0,38,0,7,51,1515509503763,12,1,"0 7",1,">18"
"20190",98,0,38,0,7,50,1515509504503,13,1,"0 7",0,">18"
"20191",98,0,38,0,7,49,1515509505313,14,1,"0 7",0,">18"
"20192",98,0,38,0,7,49,1515509506355,15,1,"0 7",0,">18"
"20193",98,0,38,0,7,50,1515509507143,16,1,"0 7",0,">18"
"20194",98,0,38,0,7,49,1515509507900,17,1,"0 7",0,">18"
"20195",98,0,38,0,7,50,1515509508698,18,1,"0 7",0,">18"
"20196",98,0,38,0,7,49,1515509509423,19,1,"0 7",0,">18"
"20197",98,0,38,0,7,49,1515509510167,20,1,"0 7",0,">18"
"20198",98,0,38,0,7,50,1515509510920,21,1,"0 7",0,">18"
"20199",98,0,38,0,7,51,1515509511689,22,1,"0 7",0,">18"
"20200",98,0,38,0,7,50,1515509513194,23,1,"0 7",0,">18"
"20201",98,0,38,0,7,49,1515509513865,24,1,"0 7",0,">18"
"20202",98,0,38,0,7,50,1515509514621,25,1,"0 7",0,">18"
"20203",98,0,38,1,5,30,1515509520024,0,2,"1 5",3,">18"
"20204",98,0,38,6,6,38,1515509521686,1,2,"6 6",6,">18"
"20205",98,0,38,7,7,31,1515509525420,2,2,"7 7",2,">18"
"20206",98,0,38,6,5,40,1515509526856,3,2,"6 5",3,">18"
"20207",98,0,38,6,4,38,1515509528118,4,2,"6 4",1,">18"
"20208",98,0,38,7,5,32,1515509529222,5,2,"7 5",2,">18"
"20209",98,0,38,5,5,42,1515509529886,6,2,"5 5",2,">18"
"20210",98,0,38,4,5,44,1515509531195,7,2,"4 5",1,">18"
"20211",98,0,38,3,5,42,1515509532668,8,2,"3 5",1,">18"
"20212",98,0,38,4,5,44,1515509533645,9,2,"4 5",1,">18"
"20213",98,0,38,4,5,44,1515509534403,10,2,"4 5",0,">18"
"20214",98,0,38,4,5,44,1515509535005,11,2,"4 5",0,">18"
"20215",98,0,38,4,5,45,1515509535616,12,2,"4 5",0,">18"
"20216",98,0,38,4,5,45,1515509536271,13,2,"4 5",0,">18"
"20217",98,0,38,4,5,46,1515509536975,14,2,"4 5",0,">18"
"20218",98,0,38,4,5,44,1515509537910,15,2,"4 5",0,">18"
"20219",98,0,38,4,5,45,1515509538790,16,2,"4 5",0,">18"
"20220",98,0,38,4,5,45,1515509539538,17,2,"4 5",0,">18"
"20221",98,0,38,4,5,47,1515509540226,18,2,"4 5",0,">18"
"20222",98,0,38,4,5,45,1515509541134,19,2,"4 5",0,">18"
"20223",98,0,38,4,5,47,1515509541963,20,2,"4 5",0,">18"
"20224",98,0,38,4,5,45,1515509542654,21,2,"4 5",0,">18"
"20225",98,0,38,4,5,43,1515509543390,22,2,"4 5",0,">18"
"20226",98,0,38,4,5,43,1515509544567,23,2,"4 5",0,">18"
"20227",98,0,38,4,5,45,1515509545375,24,2,"4 5",0,">18"
"20228",98,0,38,4,5,45,1515509546599,25,2,"4 5",0,">18"
"20229",98,0,38,2,7,34,1515509548553,0,3,"2 7",4,">18"
"20230",98,0,38,6,1,33,1515509550462,1,3,"6 1",10,">18"
"20231",98,0,38,1,1,0,1515509551502,2,3,"1 1",5,">18"
"20232",98,0,38,6,6,41,1515509552783,3,3,"6 6",10,">18"
"20233",98,0,38,7,5,49,1515509554126,4,3,"7 5",2,">18"
"20234",98,0,38,7,4,52,1515509555836,5,3,"7 4",1,">18"
"20235",98,0,38,7,3,48,1515509557147,6,3,"7 3",1,">18"
"20236",98,0,38,7,4,50,1515509558335,7,3,"7 4",1,">18"
"20237",98,0,38,7,4,50,1515509558999,8,3,"7 4",0,">18"
"20238",98,0,38,7,4,50,1515509559596,9,3,"7 4",0,">18"
"20239",98,0,38,7,4,51,1515509560236,10,3,"7 4",0,">18"
"20240",98,0,38,7,4,49,1515509560853,11,3,"7 4",0,">18"
"20241",98,0,38,7,4,50,1515509561418,12,3,"7 4",0,">18"
"20242",98,0,38,7,4,51,1515509562029,13,3,"7 4",0,">18"
"20243",98,0,38,7,4,50,1515509562529,14,3,"7 4",0,">18"
"20244",98,0,38,7,4,50,1515509563004,15,3,"7 4",0,">18"
"20245",98,0,38,7,4,50,1515509563520,16,3,"7 4",0,">18"
"20246",98,0,38,7,4,49,1515509563973,17,3,"7 4",0,">18"
"20247",98,0,38,7,4,50,1515509565079,18,3,"7 4",0,">18"
"20248",98,0,38,7,4,50,1515509565632,19,3,"7 4",0,">18"
"20249",98,0,38,7,4,49,1515509566206,20,3,"7 4",0,">18"
"20250",98,0,38,7,4,50,1515509567042,21,3,"7 4",0,">18"
"20251",98,0,38,7,4,49,1515509567725,22,3,"7 4",0,">18"
"20252",98,0,38,7,4,52,1515509569071,23,3,"7 4",0,">18"
"20253",98,0,38,7,4,51,1515509569690,24,3,"7 4",0,">18"
"20254",98,0,38,7,4,51,1515509570723,25,3,"7 4",0,">18"
"20255",98,0,38,4,4,30,1515509572716,0,4,"4 4",3,">18"
"20256",98,0,38,1,6,25,1515509574076,1,4,"1 6",5,">18"
"20257",98,0,38,6,1,49,1515509576511,2,4,"6 1",10,">18"
"20258",98,0,38,7,1,48,1515509577958,3,4,"7 1",1,">18"
"20259",98,0,38,7,0,52,1515509580061,4,4,"7 0",1,">18"
"20260",98,0,38,7,0,52,1515509581252,5,4,"7 0",0,">18"
"20261",98,0,38,7,0,49,1515509581862,6,4,"7 0",0,">18"
"20262",98,0,38,7,0,52,1515509582536,7,4,"7 0",0,">18"
"20263",98,0,38,7,0,52,1515509583039,8,4,"7 0",0,">18"
"20264",98,0,38,7,0,50,1515509583496,9,4,"7 0",0,">18"
"20265",98,0,38,7,0,49,1515509583906,10,4,"7 0",0,">18"
"20266",98,0,38,7,0,50,1515509584288,11,4,"7 0",0,">18"
"20267",98,0,38,7,0,49,1515509584834,12,4,"7 0",0,">18"
"20268",98,0,38,7,0,49,1515509585224,13,4,"7 0",0,">18"
"20269",98,0,38,7,0,49,1515509585674,14,4,"7 0",0,">18"
"20270",98,0,38,7,0,50,1515509586108,15,4,"7 0",0,">18"
"20271",98,0,38,7,0,51,1515509586549,16,4,"7 0",0,">18"
"20272",98,0,38,7,0,50,1515509586945,17,4,"7 0",0,">18"
"20273",98,0,38,7,0,50,1515509587351,18,4,"7 0",0,">18"
"20274",98,0,38,7,0,49,1515509587746,19,4,"7 0",0,">18"
"20275",98,0,38,7,0,48,1515509588114,20,4,"7 0",0,">18"
"20276",98,0,38,7,0,49,1515509588495,21,4,"7 0",0,">18"
"20277",98,0,38,7,0,48,1515509588875,22,4,"7 0",0,">18"
"20278",98,0,38,7,0,49,1515509589266,23,4,"7 0",0,">18"
"20279",98,0,38,7,0,50,1515509589672,24,4,"7 0",0,">18"
"20280",98,0,38,7,0,49,1515509590123,25,4,"7 0",0,">18"
"20281",98,0,38,1,4,15,1515509591774,0,5,"1 4",10,">18"
"20282",98,0,38,6,6,39,1515509592971,1,5,"6 6",7,">18"
"20283",98,0,38,6,4,27,1515509597728,2,5,"6 4",2,">18"
"20284",98,0,38,3,6,29,1515509599500,3,5,"3 6",5,">18"
"20285",98,0,38,7,7,50,1515509602292,4,5,"7 7",5,">18"
"20286",98,0,38,6,7,46,1515509603445,5,5,"6 7",1,">18"
"20287",98,0,38,7,7,50,1515509604275,6,5,"7 7",1,">18"
"20288",98,0,38,7,7,50,1515509604717,7,5,"7 7",0,">18"
"20289",98,0,38,7,7,50,1515509605125,8,5,"7 7",0,">18"
"20290",98,0,38,7,7,52,1515509605509,9,5,"7 7",0,">18"
"20291",98,0,38,7,7,50,1515509605897,10,5,"7 7",0,">18"
"20292",98,0,38,7,7,50,1515509606248,11,5,"7 7",0,">18"
"20293",98,0,38,7,7,47,1515509606615,12,5,"7 7",0,">18"
"20294",98,0,38,7,7,50,1515509606955,13,5,"7 7",0,">18"
"20295",98,0,38,7,7,50,1515509607453,14,5,"7 7",0,">18"
"20296",98,0,38,7,7,51,1515509607974,15,5,"7 7",0,">18"
"20297",98,0,38,7,7,50,1515509608468,16,5,"7 7",0,">18"
"20298",98,0,38,7,7,49,1515509608937,17,5,"7 7",0,">18"
"20299",98,0,38,7,7,51,1515509609413,18,5,"7 7",0,">18"
"20300",98,0,38,7,7,52,1515509609837,19,5,"7 7",0,">18"
"20301",98,0,38,7,7,50,1515509610280,20,5,"7 7",0,">18"
"20302",98,0,38,7,7,50,1515509610687,21,5,"7 7",0,">18"
"20303",98,0,38,7,7,51,1515509611084,22,5,"7 7",0,">18"
"20304",98,0,38,7,7,51,1515509611472,23,5,"7 7",0,">18"
"20305",98,0,38,7,7,49,1515509611852,24,5,"7 7",0,">18"
"20306",98,0,38,7,7,50,1515509612261,25,5,"7 7",0,">18"
"20307",98,0,38,6,5,11,1515509614023,0,6,"6 5",3,">18"
"20308",98,0,38,1,1,10,1515509615399,1,6,"1 1",9,">18"
"20309",98,0,38,6,1,34,1515509616197,2,6,"6 1",5,">18"
"20310",98,0,38,1,6,25,1515509620789,3,6,"1 6",10,">18"
"20311",98,0,38,5,2,19,1515509622334,4,6,"5 2",8,">18"
"20312",98,0,38,7,0,50,1515509623241,5,6,"7 0",4,">18"
"20313",98,0,38,7,0,51,1515509624748,6,6,"7 0",0,">18"
"20314",98,0,38,7,0,49,1515509625244,7,6,"7 0",0,">18"
"20315",98,0,38,7,0,50,1515509625633,8,6,"7 0",0,">18"
"20316",98,0,38,7,0,49,1515509626059,9,6,"7 0",0,">18"
"20317",98,0,38,7,0,51,1515509626439,10,6,"7 0",0,">18"
"20318",98,0,38,7,0,51,1515509626806,11,6,"7 0",0,">18"
"20319",98,0,38,7,0,52,1515509627185,12,6,"7 0",0,">18"
"20320",98,0,38,7,0,53,1515509627516,13,6,"7 0",0,">18"
"20321",98,0,38,7,0,50,1515509627816,14,6,"7 0",0,">18"
"20322",98,0,38,7,0,51,1515509628093,15,6,"7 0",0,">18"
"20323",98,0,38,7,0,50,1515509628362,16,6,"7 0",0,">18"
"20324",98,0,38,7,0,49,1515509628643,17,6,"7 0",0,">18"
"20325",98,0,38,7,0,48,1515509628891,18,6,"7 0",0,">18"
"20326",98,0,38,7,0,48,1515509629161,19,6,"7 0",0,">18"
"20327",98,0,38,7,0,49,1515509629442,20,6,"7 0",0,">18"
"20328",98,0,38,7,0,52,1515509629690,21,6,"7 0",0,">18"
"20329",98,0,38,7,0,52,1515509629981,22,6,"7 0",0,">18"
"20330",98,0,38,7,0,49,1515509630262,23,6,"7 0",0,">18"
"20331",98,0,38,7,0,50,1515509630519,24,6,"7 0",0,">18"
"20332",98,0,38,7,0,50,1515509630768,25,6,"7 0",0,">18"
"20333",98,0,38,1,3,25,1515509632168,0,7,"1 3",9,">18"
"20334",98,0,38,6,6,8,1515509633832,1,7,"6 6",8,">18"
"20335",98,0,38,6,1,18,1515509634825,2,7,"6 1",5,">18"
"20336",98,0,38,1,1,39,1515509635883,3,7,"1 1",5,">18"
"20337",98,0,38,0,0,38,1515509637051,4,7,"0 0",2,">18"
"20338",98,0,38,2,1,39,1515509638744,5,7,"2 1",3,">18"
"20339",98,0,38,3,1,43,1515509641081,6,7,"3 1",1,">18"
"20340",98,0,38,4,1,37,1515509643535,7,7,"4 1",1,">18"
"20341",98,0,38,3,1,42,1515509644396,8,7,"3 1",1,">18"
"20342",98,0,38,3,2,33,1515509645759,9,7,"3 2",1,">18"
"20343",98,0,38,3,0,50,1515509647793,10,7,"3 0",2,">18"
"20344",98,0,38,3,0,50,1515509648693,11,7,"3 0",0,">18"
"20345",98,0,38,3,0,50,1515509649024,12,7,"3 0",0,">18"
"20346",98,0,38,3,0,50,1515509649341,13,7,"3 0",0,">18"
"20347",98,0,38,3,0,50,1515509649632,14,7,"3 0",0,">18"
"20348",98,0,38,3,0,50,1515509649911,15,7,"3 0",0,">18"
"20349",98,0,38,3,0,51,1515509650170,16,7,"3 0",0,">18"
"20350",98,0,38,3,0,49,1515509650406,17,7,"3 0",0,">18"
"20351",98,0,38,3,0,51,1515509650654,18,7,"3 0",0,">18"
"20352",98,0,38,3,0,51,1515509650892,19,7,"3 0",0,">18"
"20353",98,0,38,3,0,49,1515509651119,20,7,"3 0",0,">18"
"20354",98,0,38,3,0,50,1515509651356,21,7,"3 0",0,">18"
"20355",98,0,38,3,0,51,1515509651562,22,7,"3 0",0,">18"
"20356",98,0,38,3,0,51,1515509651799,23,7,"3 0",0,">18"
"20357",98,0,38,3,0,50,1515509652016,24,7,"3 0",0,">18"
"20358",98,0,38,3,0,49,1515509652243,25,7,"3 0",0,">18"
"20359",98,0,38,3,7,51,1515509653899,0,8,"3 7",7,">18"
"20360",98,0,38,2,7,50,1515509660547,1,8,"2 7",1,">18"
"20361",98,0,38,4,7,48,1515509661880,2,8,"4 7",2,">18"
"20362",98,0,38,3,6,47,1515509663126,3,8,"3 6",2,">18"
"20363",98,0,38,3,7,49,1515509664119,4,8,"3 7",1,">18"
"20364",98,0,38,3,7,49,1515509664426,5,8,"3 7",0,">18"
"20365",98,0,38,3,7,50,1515509664633,6,8,"3 7",0,">18"
"20366",98,0,38,3,7,50,1515509664807,7,8,"3 7",0,">18"
"20367",98,0,38,3,7,50,1515509664982,8,8,"3 7",0,">18"
"20368",98,0,38,3,7,52,1515509665145,9,8,"3 7",0,">18"
"20369",98,0,38,3,7,51,1515509665307,10,8,"3 7",0,">18"
"20370",98,0,38,3,7,51,1515509665472,11,8,"3 7",0,">18"
"20371",98,0,38,3,7,50,1515509665623,12,8,"3 7",0,">18"
"20372",98,0,38,3,7,49,1515509665787,13,8,"3 7",0,">18"
"20373",98,0,38,3,7,49,1515509665974,14,8,"3 7",0,">18"
"20374",98,0,38,2,7,49,1515509667096,15,8,"2 7",1,">18"
"20375",98,0,38,3,7,51,1515509668036,16,8,"3 7",1,">18"
"20376",98,0,38,3,7,49,1515509668608,17,8,"3 7",0,">18"
"20377",98,0,38,3,7,50,1515509669042,18,8,"3 7",0,">18"
"20378",98,0,38,3,7,49,1515509669580,19,8,"3 7",0,">18"
"20379",98,0,38,3,7,49,1515509670038,20,8,"3 7",0,">18"
"20380",98,0,38,3,7,50,1515509670472,21,8,"3 7",0,">18"
"20381",98,0,38,3,7,49,1515509671098,22,8,"3 7",0,">18"
"20382",98,0,38,3,7,50,1515509671631,23,8,"3 7",0,">18"
"20383",98,0,38,3,7,50,1515509672056,24,8,"3 7",0,">18"
"20384",98,0,38,3,7,50,1515509672524,25,8,"3 7",0,">18"
"20385",99,1,41,7,2,4,1515511561824,0,1,"7 2",9,">18"
"20386",99,1,41,2,1,16,1515511571296,1,1,"2 1",6,">18"
"20387",99,1,41,5,5,21,1515511573133,2,1,"5 5",7,">18"
"20388",99,1,41,1,6,24,1515511575227,3,1,"1 6",5,">18"
"20389",99,1,41,6,1,13,1515511584794,4,1,"6 1",10,">18"
"20390",99,1,41,0,0,29,1515511587321,5,1,"0 0",7,">18"
"20391",99,1,41,0,1,31,1515511590138,6,1,"0 1",1,">18"
"20392",99,1,41,1,2,28,1515511591853,7,1,"1 2",2,">18"
"20393",99,1,41,3,3,38,1515511595563,8,1,"3 3",3,">18"
"20394",99,1,41,4,4,28,1515511597469,9,1,"4 4",2,">18"
"20395",99,1,41,3,2,43,1515511599000,10,1,"3 2",3,">18"
"20396",99,1,41,4,2,49,1515511600718,11,1,"4 2",1,">18"
"20397",99,1,41,5,3,26,1515511603775,12,1,"5 3",2,">18"
"20398",99,1,41,4,3,37,1515511605428,13,1,"4 3",1,">18"
"20399",99,1,41,2,3,46,1515511606747,14,1,"2 3",2,">18"
"20400",99,1,41,1,3,47,1515511608961,15,1,"1 3",1,">18"
"20401",99,1,41,1,4,41,1515511610718,16,1,"1 4",1,">18"
"20402",99,1,41,0,3,27,1515511612713,17,1,"0 3",2,">18"
"20403",99,1,41,2,4,50,1515511614006,18,1,"2 4",3,">18"
"20404",99,1,41,2,5,36,1515511616231,19,1,"2 5",1,">18"
"20405",99,1,41,3,4,43,1515511618254,20,1,"3 4",2,">18"
"20406",99,1,41,2,2,29,1515511620994,21,1,"2 2",3,">18"
"20407",99,1,41,3,5,36,1515511622951,22,1,"3 5",4,">18"
"20408",99,1,41,1,5,28,1515511624575,23,1,"1 5",2,">18"
"20409",99,1,41,3,6,17,1515511626866,24,1,"3 6",3,">18"
"20410",99,1,41,4,1,45,1515511630924,25,1,"4 1",6,">18"
"20411",99,1,41,7,7,28,1515511635825,0,2,"7 7",9,">18"
"20412",99,1,41,0,0,11,1515511640818,1,2,"0 0",14,">18"
"20413",99,1,41,7,0,28,1515511643668,2,2,"7 0",7,">18"
"20414",99,1,41,5,2,32,1515511645055,3,2,"5 2",4,">18"
"20415",99,1,41,4,1,35,1515511646080,4,2,"4 1",2,">18"
"20416",99,1,41,4,2,22,1515511646907,5,2,"4 2",1,">18"
"20417",99,1,41,6,1,30,1515511648148,6,2,"6 1",3,">18"
"20418",99,1,41,6,3,37,1515511649341,7,2,"6 3",2,">18"
"20419",99,1,41,6,4,9,1515511650463,8,2,"6 4",1,">18"
"20420",99,1,41,5,3,29,1515511651723,9,2,"5 3",2,">18"
"20421",99,1,41,7,2,27,1515511653071,10,2,"7 2",3,">18"
"20422",99,1,41,6,2,33,1515511654633,11,2,"6 2",1,">18"
"20423",99,1,41,5,1,31,1515511655689,12,2,"5 1",2,">18"
"20424",99,1,41,3,1,24,1515511657925,13,2,"3 1",2,">18"
"20425",99,1,41,7,1,29,1515511662352,14,2,"7 1",4,">18"
"20426",99,1,41,5,0,28,1515511665102,15,2,"5 0",3,">18"
"20427",99,1,41,6,0,23,1515511667124,16,2,"6 0",1,">18"
"20428",99,1,41,4,0,48,1515511668096,17,2,"4 0",2,">18"
"20429",99,1,41,3,0,41,1515511669492,18,2,"3 0",1,">18"
"20430",99,1,41,2,0,23,1515511671229,19,2,"2 0",1,">18"
"20431",99,1,41,4,3,11,1515511674525,20,2,"4 3",5,">18"
"20432",99,1,41,2,5,25,1515511677488,21,2,"2 5",4,">18"
"20433",99,1,41,1,4,27,1515511678627,22,2,"1 4",2,">18"
"20434",99,1,41,1,5,25,1515511679538,23,2,"1 5",1,">18"
"20435",99,1,41,3,5,44,1515511680946,24,2,"3 5",2,">18"
"20436",99,1,41,4,5,48,1515511682694,25,2,"4 5",1,">18"
"20437",99,1,41,5,4,11,1515511684872,0,3,"5 4",2,">18"
"20438",99,1,41,1,1,23,1515511686501,1,3,"1 1",7,">18"
"20439",99,1,41,2,2,23,1515511687449,2,3,"2 2",2,">18"
"20440",99,1,41,3,1,22,1515511688544,3,3,"3 1",2,">18"
"20441",99,1,41,1,6,9,1515511691713,4,3,"1 6",7,">18"
"20442",99,1,41,6,1,22,1515511692925,5,3,"6 1",10,">18"
"20443",99,1,41,4,0,14,1515511694461,6,3,"4 0",3,">18"
"20444",99,1,41,3,2,21,1515511695618,7,3,"3 2",3,">18"
"20445",99,1,41,3,3,16,1515511696898,8,3,"3 3",1,">18"
"20446",99,1,41,1,3,24,1515511697900,9,3,"1 3",2,">18"
"20447",99,1,41,1,2,20,1515511698932,10,3,"1 2",1,">18"
"20448",99,1,41,2,3,20,1515511701253,11,3,"2 3",2,">18"
"20449",99,1,41,7,3,39,1515511702567,12,3,"7 3",5,">18"
"20450",99,1,41,7,4,15,1515511703874,13,3,"7 4",1,">18"
"20451",99,1,41,7,2,21,1515511705048,14,3,"7 2",2,">18"
"20452",99,1,41,6,3,18,1515511706089,15,3,"6 3",2,">18"
"20453",99,1,41,6,4,12,1515511708683,16,3,"6 4",1,">18"
"20454",99,1,41,5,3,0,1515511710096,17,3,"5 3",2,">18"
"20455",99,1,41,5,6,50,1515511714995,18,3,"5 6",3,">18"
"20456",99,1,41,6,6,22,1515511716566,19,3,"6 6",1,">18"
"20457",99,1,41,5,5,40,1515511717641,20,3,"5 5",2,">18"
"20458",99,1,41,4,5,33,1515511718714,21,3,"4 5",1,">18"
"20459",99,1,41,4,6,37,1515511720016,22,3,"4 6",1,">18"
"20460",99,1,41,3,6,19,1515511721350,23,3,"3 6",1,">18"
"20461",99,1,41,6,5,15,1515511722744,24,3,"6 5",4,">18"
"20462",99,1,41,3,5,20,1515511724677,25,3,"3 5",3,">18"
"20463",99,1,41,7,6,37,1515511735060,0,4,"7 6",5,">18"
"20464",99,1,41,6,6,27,1515511738253,1,4,"6 6",1,">18"
"20465",99,1,41,7,4,29,1515511739623,2,4,"7 4",3,">18"
"20466",99,1,41,7,5,25,1515511740704,3,4,"7 5",1,">18"
"20467",99,1,41,6,5,10,1515511742847,4,4,"6 5",1,">18"
"20468",99,1,41,7,7,46,1515511744528,5,4,"7 7",3,">18"
"20469",99,1,41,6,7,40,1515511745757,6,4,"6 7",1,">18"
"20470",99,1,41,5,7,28,1515511747438,7,4,"5 7",1,">18"
"20471",99,1,41,7,7,50,1515511752681,8,4,"7 7",2,">18"
"20472",99,1,41,7,6,37,1515511754995,9,4,"7 6",1,">18"
"20473",99,1,41,6,7,39,1515511756512,10,4,"6 7",2,">18"
"20474",99,1,41,7,4,28,1515511759337,11,4,"7 4",4,">18"
"20475",99,1,41,5,5,17,1515511761155,12,4,"5 5",3,">18"
"20476",99,1,41,3,5,35,1515511763509,13,4,"3 5",2,">18"
"20477",99,1,41,2,5,22,1515511765483,14,4,"2 5",1,">18"
"20478",99,1,41,3,4,38,1515511766559,15,4,"3 4",2,">18"
"20479",99,1,41,3,3,37,1515511768279,16,4,"3 3",1,">18"
"20480",99,1,41,4,3,35,1515511771276,17,4,"4 3",1,">18"
"20481",99,1,41,4,2,36,1515511773758,18,4,"4 2",1,">18"
"20482",99,1,41,3,2,38,1515511775492,19,4,"3 2",1,">18"
"20483",99,1,41,3,1,33,1515511777532,20,4,"3 1",1,">18"
"20484",99,1,41,3,2,38,1515511779601,21,4,"3 2",1,">18"
"20485",99,1,41,4,3,34,1515511782581,22,4,"4 3",2,">18"
"20486",99,1,41,4,1,30,1515511783665,23,4,"4 1",2,">18"
"20487",99,1,41,5,2,23,1515511785467,24,4,"5 2",2,">18"
"20488",99,1,41,3,4,37,1515511787755,25,4,"3 4",4,">18"
"20489",99,1,41,7,1,46,1515511789810,0,5,"7 1",7,">18"
"20490",99,1,41,7,1,46,1515511793845,1,5,"7 1",0,">18"
"20491",99,1,41,7,0,31,1515511796714,2,5,"7 0",1,">18"
"20492",99,1,41,6,1,49,1515511797741,3,5,"6 1",2,">18"
"20493",99,1,41,5,1,30,1515511799164,4,5,"5 1",1,">18"
"20494",99,1,41,6,2,41,1515511800060,5,5,"6 2",2,">18"
"20495",99,1,41,6,3,19,1515511801528,6,5,"6 3",1,">18"
"20496",99,1,41,7,2,45,1515511802493,7,5,"7 2",2,">18"
"20497",99,1,41,7,2,43,1515511803899,8,5,"7 2",0,">18"
"20498",99,1,41,7,3,21,1515511805941,9,5,"7 3",1,">18"
"20499",99,1,41,6,1,50,1515511807108,10,5,"6 1",3,">18"
"20500",99,1,41,6,1,50,1515511809112,11,5,"6 1",0,">18"
"20501",99,1,41,6,1,50,1515511811124,12,5,"6 1",0,">18"
"20502",99,1,41,6,1,50,1515511813310,13,5,"6 1",0,">18"
"20503",99,1,41,6,1,49,1515511815069,14,5,"6 1",0,">18"
"20504",99,1,41,7,1,48,1515511817458,15,5,"7 1",1,">18"
"20505",99,1,41,6,2,42,1515511819537,16,5,"6 2",2,">18"
"20506",99,1,41,6,2,42,1515511821547,17,5,"6 2",0,">18"
"20507",99,1,41,7,1,47,1515511824333,18,5,"7 1",2,">18"
"20508",99,1,41,5,2,31,1515511825948,19,5,"5 2",3,">18"
"20509",99,1,41,6,1,50,1515511827169,20,5,"6 1",2,">18"
"20510",99,1,41,6,1,49,1515511829456,21,5,"6 1",0,">18"
"20511",99,1,41,7,2,43,1515511831213,22,5,"7 2",2,">18"
"20512",99,1,41,6,2,42,1515511832841,23,5,"6 2",1,">18"
"20513",99,1,41,7,1,46,1515511834513,24,5,"7 1",2,">18"
"20514",99,1,41,6,1,51,1515511836214,25,5,"6 1",1,">18"
"20515",99,1,41,1,1,10,1515511839174,0,6,"1 1",5,">18"
"20516",99,1,41,6,2,23,1515511841498,1,6,"6 2",6,">18"
"20517",99,1,41,1,6,30,1515511843539,2,6,"1 6",9,">18"
"20518",99,1,41,6,5,20,1515511844982,3,6,"6 5",6,">18"
"20519",99,1,41,3,3,32,1515511846883,4,6,"3 3",5,">18"
"20520",99,1,41,1,3,22,1515511848868,5,6,"1 3",2,">18"
"20521",99,1,41,4,6,21,1515511850486,6,6,"4 6",6,">18"
"20522",99,1,41,7,7,31,1515511851894,7,6,"7 7",4,">18"
"20523",99,1,41,5,0,30,1515511853837,8,6,"5 0",9,">18"
"20524",99,1,41,3,1,15,1515511855521,9,6,"3 1",3,">18"
"20525",99,1,41,7,3,37,1515511857582,10,6,"7 3",6,">18"
"20526",99,1,41,5,3,1,1515511858867,11,6,"5 3",2,">18"
"20527",99,1,41,1,5,34,1515511861525,12,6,"1 5",6,">18"
"20528",99,1,41,0,5,49,1515511862943,13,6,"0 5",1,">18"
"20529",99,1,41,0,6,37,1515511864460,14,6,"0 6",1,">18"
"20530",99,1,41,0,5,49,1515511865770,15,6,"0 5",1,">18"
"20531",99,1,41,0,5,51,1515511867103,16,6,"0 5",0,">18"
"20532",99,1,41,0,5,50,1515511869174,17,6,"0 5",0,">18"
"20533",99,1,41,0,5,51,1515511870624,18,6,"0 5",0,">18"
"20534",99,1,41,0,5,51,1515511872076,19,6,"0 5",0,">18"
"20535",99,1,41,0,5,50,1515511873517,20,6,"0 5",0,">18"
"20536",99,1,41,0,5,52,1515511875390,21,6,"0 5",0,">18"
"20537",99,1,41,0,5,50,1515511876963,22,6,"0 5",0,">18"
"20538",99,1,41,0,5,48,1515511878562,23,6,"0 5",0,">18"
"20539",99,1,41,0,5,50,1515511879985,24,6,"0 5",0,">18"
"20540",99,1,41,0,5,49,1515511881602,25,6,"0 5",0,">18"
"20541",99,1,41,2,3,13,1515511884347,0,7,"2 3",4,">18"
"20542",99,1,41,0,0,8,1515511886680,1,7,"0 0",5,">18"
"20543",99,1,41,7,7,28,1515511888611,2,7,"7 7",14,">18"
"20544",99,1,41,6,4,43,1515511890166,3,7,"6 4",4,">18"
"20545",99,1,41,5,3,26,1515511891490,4,7,"5 3",2,">18"
"20546",99,1,41,6,3,35,1515511892818,5,7,"6 3",1,">18"
"20547",99,1,41,6,2,27,1515511894209,6,7,"6 2",1,">18"
"20548",99,1,41,6,4,44,1515511895618,7,7,"6 4",2,">18"
"20549",99,1,41,6,4,46,1515511896941,8,7,"6 4",0,">18"
"20550",99,1,41,6,4,44,1515511897993,9,7,"6 4",0,">18"
"20551",99,1,41,6,4,43,1515511899013,10,7,"6 4",0,">18"
"20552",99,1,41,6,4,46,1515511900030,11,7,"6 4",0,">18"
"20553",99,1,41,6,4,44,1515511900995,12,7,"6 4",0,">18"
"20554",99,1,41,6,4,45,1515511901989,13,7,"6 4",0,">18"
"20555",99,1,41,6,4,44,1515511902819,14,7,"6 4",0,">18"
"20556",99,1,41,6,4,44,1515511903726,15,7,"6 4",0,">18"
