"","X","X.1","X.2","par1","par2","par3"
"132","cv",4,110.83149539716,0.864415961160304,4.25830414369264,-2.22011448089038
"133","cv",5,103.810966305272,2.36184353252494,3.81849797606816,0.710334770651506
"134","cv",6,104.1038438017,3.83695916298939,3.80070185208958,-1.1096014501212
"135","cv",7,103.762262717473,0.559212706866717,4.33112749632075,2.57205386933768
"136","cv",8,103.862314122423,3.8574417588352,3.8018782289227,-2.71049828369372
"137","cv",1,103.617086868703,2.58983061273189,3.82687130302688,-1.76393335455731
"138","cv",2,103.779765125496,4.55773784470765,3.80070315785569,-2.69064868193868
"139","cv",3,103.826669124884,0.102966838132932,4.8545506171901,1.86823119620565
"140","cv",4,104.610286510868,1.49907338181482,3.91145704982998,1.87032423272248
"141","cv",5,103.720109082726,0.483103421384106,4.55023634080778,1.55507637293016
"142","cv",6,104.777046049684,3.7909577142946,3.80215496087052,-2.78534096899639
"143","cv",7,103.918405440453,0.950894894569511,4.20537964933097,1.76996394295363
"144","cv",8,103.464535911909,1.0687216515516,4.16371457162638,1.34520391726741
"145","cv",1,103.972423674645,-4.99997581668826,-4.99999996805934,-0.436580724240824
"146","cv",2,104.011051618953,-4.9999682766208,-4.99999996738447,-0.422951372836166
"147","cv",3,105.218450164846,-4.99999998599351,-3.58277017146865,-0.994428702325137
"148","cv",4,103.972077083992,0.404899975411299,4.81315296608955,-4.21590244242451
"149","cv",5,104.593910251933,-4.99998212919689,-4.99999994265753,-0.764989134430106
"150","cv",6,104.214856755695,0.469277308850927,4.39278207166352,3.57479270782577
"151","cv",7,103.881633250866,-4.9999089151475,-4.99999995850291,-0.314225381096037
"152","cv",8,104.309274272987,-4.99998251066754,-4.99999997358874,-0.614254306395314
"153","cv",1,103.909083656119,0.853660962285169,4.31942183452828,-2.7615685807541
"154","cv",2,104.076829948895,1.35395615071842,4.05662667380228,-2.12566796484778
"155","cv",3,103.783096800374,1.26498061073653,4.09447034049817,-4.90472697536316
"156","cv",4,103.747470154276,0.604652757909243,4.4937346074856,-4.77608078553153
"157","cv",5,103.972077083992,0.652161921361704,4.45852464428189,-2.6511217276616
"158","cv",6,103.924832013087,0.35020161606826,4.69588380814518,-3.22164369857074
"159","cv",7,103.863736832366,0.504356390792756,4.57115478935646,-4.34025138895912
"160","cv",8,104.189050174647,-4.99999602787953,1.6139751625221,4.99999638684608
"161","cv",1,103.787441710866,-4.99999971907579,-2.78796523095334,-0.478595501898292
"162","cv",2,104.953121518942,3.17879509790058,-4.54662584620406,-4.9902359978563
"163","cv",3,104.101532644707,-4.99998086444786,-2.3777679127942,-0.405639905814318
"164","cv",4,105.42128142816,2.37362798356225,-4.87942805747634,-3.57884475465849
"165","cv",5,103.800436055396,-4.99997153554526,-1.86192047450805,0.440492864643685
"166","cv",6,103.697885626022,-4.99999925153322,-2.68222640789703,-0.358582469638125
"167","cv",7,103.827935352381,-4.99996294244883,-0.976247469936363,1.50117916087478
"168","cv",8,104.568184361209,-4.9999971435485,-2.51606961211595,-0.743186833144205
"169","cv",1,103.508220014745,0.117081682150493,4.69497362156925,-2.48008925912279
"170","cv",2,103.463829536286,0.976801767486,4.2346338803337,-4.34586817107489
"171","cv",3,103.298032520693,-0.0743434966611176,4.83378054535037,-1.55953922825611
"172","cv",4,103.750844133303,0.770322060030109,4.20626390819161,-1.72207798663369
"173","cv",5,103.686322408866,0.74430147810636,4.19306121300906,-3.19739534838818
"174","cv",6,103.605758554534,0.740368359873529,4.32958766427139,-3.14187146229772
"175","cv",7,103.222457144472,0.154198198701404,4.72382930406127,-2.47779399490829
"176","cv",8,103.104286087408,1.31958691259145,3.9878259520032,-3.02051600265285
"177","cv",1,103.913371857973,2.74689162451422,-4.9991271004533,-3.37704966288965
"178","cv",2,103.972077083992,0.799834027271714,4.39250271633961,-3.48750312495853
"179","cv",3,103.861530374649,0.997008417849066,4.1849529008086,1.62787166753291
"180","cv",4,104.043703330916,2.74737646965272,-4.99992340313538,-3.57507081363067
"181","cv",5,104.062081124823,3.555630900584,-2.68866744537037,-4.99999063861062
"182","cv",6,103.77024292085,0.97454826812785,4.1820157483089,1.98455327213109
"183","cv",7,103.629730578185,-0.0251431652682415,4.97969601526985,1.79244231695244
"184","cv",8,104.629416076495,1.59973713036837,-3.40351801582548,-1.80536606611896
"185","cv",1,103.940580370056,0.300501433420346,4.88882512184798,-4.47045937803204
"186","cv",2,103.955007776786,-4.99993616119877,-4.99999861336732,-1.09353942612618
"187","cv",3,103.727282118976,-4.99999737423296,-4.99999999346799,-1.02947132115277
"188","cv",4,104.98900301174,-4.9999752263465,-4.99999999825557,-1.44772510131155
"189","cv",5,104.292016883542,-3.73562866031651,-4.99999999830236,-1.24327076060451
"190","cv",6,103.904055673606,-4.99851878573265,-4.99999852554042,-1.09586199042668
"191","cv",7,104.278055914943,-4.99982569535712,-4.99999994988469,-1.23182744214154
"192","cv",8,103.972077083992,0.786400014467321,4.40007385964484,-4.10686165363567
"193","cv",1,103.56101879367,3.43191473763677,-2.02379354519519,-4.99987483498674
"194","cv",2,104.524914184837,3.18167261109687,-1.95156435697076,-4.99936237286718
"195","cv",3,105.017964804235,3.96678302309358,0.008433818713718,-4.98603364978754
"196","cv",4,103.857052744681,3.06739494861,-2.18387290785252,-4.56131901828427
"197","cv",5,104.134621123079,3.23537513008382,-2.16272561709982,-4.99993074743844
"198","cv",6,103.957696769781,3.27164895149104,-2.48346701817331,-4.99999279220764
"199","cv",7,104.173190656074,3.25181061614663,-1.87396373350388,-4.99980358389945
"200","cv",8,103.664181142663,3.50067024894418,-1.55257614822759,-4.99685268868577
"201","cv",1,104.013843629581,-0.662862785791166,-1.06014858461224,2.18275789423355
"202","cv",2,103.972077083992,0.631849952655913,4.69887486988434,-3.16811890888286
"203","cv",3,103.96238888273,0.43707929348029,-2.47945937522998,0.918623462166909
"204","cv",4,103.972077083992,0.771980311667099,4.60472962917474,-3.13389547161825
"205","cv",5,104.227124231975,2.56646845568345,-4.57999873567485,-2.84559029951428
"206","cv",6,104.953660644237,3.9638942091721,-0.636634144355901,-4.9960835180514
"207","cv",7,104.024025122316,0.744582551177558,-2.90462961038581,0.158576889567261
"208","cv",8,103.99888837031,-0.892100463853099,-0.790997488934257,2.62540634762072
"209","cv",1,104.235379625961,0.84034682776198,-4.99999940216239,-1.21775593067307
"210","cv",2,104.026151169216,0.909255069917613,-4.99999964039518,-1.16188673443729
"211","cv",3,104.394238800434,0.729016883896617,-4.99999912064752,-1.16860118737113
"212","cv",4,103.646132229483,1.24337836771306,-4.99999791316367,-1.10552031909185
"213","cv",5,104.333833159361,0.849031264108905,-4.99999232791958,-1.28753912280868
"214","cv",6,104.249126621591,0.949567138137576,-4.99998730442128,-1.30551927773458
"215","cv",7,103.559850518235,1.22837989256006,-4.99999951835053,-1.02461194268631
"216","cv",8,103.596413067284,-4.99996686825996,-4.99999995121131,-0.0234814966701942
"217","cv",1,103.953752780815,1.59023011885583,3.97248437248021,-1.11605681366321
"218","cv",2,103.80459378248,3.75008418364995,-4.99997691581212,-4.99923514109814
"219","cv",3,103.906265750951,3.46125508173556,-4.99990257344964,-4.9989640647651
"220","cv",4,104.905210000404,-2.06491260246184,-4.99999999966953,-0.838898552299417
"221","cv",5,104.743961651752,1.22270093781494,-3.57870302815668,-1.54972013727982
"222","cv",6,103.972077083992,2.65151901525755,3.8262161478478,-3.28420703616058
"223","cv",7,103.972077083992,2.0156953800558,3.8974949523578,-4.44236142276437
"224","cv",8,103.895212181347,3.62582855525,-2.98246513981052,-4.99999339518919
"225","cv",1,103.972077083992,0.876480239287436,4.66325651595888,-3.55664979578979
"226","cv",2,103.972077083992,0.867871458879308,4.68595721864009,-2.70856929911054
"227","cv",3,125.638479429594,1.04467008105265,4.27464570630772,-3.89145283449283
"228","cv",4,103.972077083992,0.952897597665981,4.60571738757652,-3.95476056946473
"229","cv",5,103.972077083992,0.524251055138704,4.94799365307793,-4.56131166493417
"230","cv",6,103.972077083992,1.50140459574747,4.24615018944577,-4.465037625531
"231","cv",7,103.972077083992,1.02626434626286,4.53894123462976,-3.87965340491886
"232","cv",8,103.972077083992,1.39106054299066,4.30441325910204,-4.19957092761395
"233","cv",1,104.40396143939,1.16281410760904,-4.99987297083582,-2.08784794356137
"234","cv",2,103.859250392854,0.972617654227654,-4.99999559469185,-1.79289048118447
"235","cv",3,103.972163757977,1.32831559955885,-4.99997034471257,-2.23591053259181
"236","cv",4,104.818880102558,1.07822030256607,-4.99969329364692,-2.09672304712069
"237","cv",5,103.274523664389,0.645160376577516,-4.99997664203044,-1.29695169264287
"238","cv",6,105.56288212332,1.16283287123477,-4.99999888148809,-2.27262580614272
"239","cv",7,103.1128423041,1.29072658961762,-4.99991591702465,-1.87691480804695
"240","cv",8,103.047438205007,1.29971570731033,-4.98748092547295,-1.48650388928146
"241","cv",1,103.953898380123,0.951313659698765,4.25869261705316,-1.12759624492838
"242","cv",2,103.81459351431,0.601374726442972,4.50248735589168,-3.12580473201888
"243","cv",3,103.924832013087,0.524203190911923,4.55564761548368,-3.93348565638369
"244","cv",4,103.767348443406,0.826047138341368,4.34019456898147,-2.64429565933475
"245","cv",5,103.972077083992,0.965587929920861,4.26642181278306,-1.02016688745028
"246","cv",6,103.814341529932,1.93519170458122,3.90199763504296,-4.1890284058776
"247","cv",7,103.972077083992,0.664688152927308,4.54974667288809,-3.10375421033941
"248","cv",8,103.861838585215,0.766218117699109,4.43064448058952,-1.46770907377393
"249","cv",1,103.903307132955,1.38566291860218,-4.99996198820562,-0.475338392446737
"250","cv",2,103.970331981515,0.866189523854928,-4.99999953991306,-0.945678634911169
"251","cv",3,104.454374307143,-0.0395968014710956,-4.99999998386286,-0.984547562472631
"252","cv",4,103.904767955396,0.215334023137315,-4.99999670798949,-0.0444878606585666
"253","cv",5,103.933429039791,0.866190156038628,-4.99999881514056,-0.749944377687941
"254","cv",6,104.15522671398,0.824711920725864,-4.9999950643216,-1.17962581384567
"255","cv",7,112.200338374101,1.51911360786498,3.99063372099772,-0.0267883786000311
"256","cv",8,104.222401428266,0.746749737305228,-4.9999994473791,-1.23311892914732
"257","cv",1,103.98802561154,0.369047767314835,-2.42022783954874,-0.723557364368413
"258","cv",2,103.556003865493,0.939360143118823,-2.34716346920226,-0.584311696912021
"259","cv",3,105.844107251897,0.527064010160832,-2.26937368406391,-1.20097000031009
"260","cv",4,104.700182417811,0.943963536861422,-1.93245234131162,-1.08645632298295
"261","cv",5,103.805633147289,0.733311791374978,4.2706368623807,2.76094558310488
"262","cv",6,103.831895555816,0.728963879062007,-2.4210488586138,-0.757082662759723
"263","cv",7,103.9968305425,0.351193944478631,-2.61016900546198,-0.828462080711648
"264","cv",8,103.690863582336,0.69185295197036,-2.61493596739185,-0.709073218300897
"265","cv",1,104.169572849731,3.45298331285211,-3.04997661065888,-4.99968960157835
"266","cv",2,103.971539104297,3.68381508096017,-2.57143948834202,-4.99998160827582
"267","cv",3,103.919873066333,3.83979123812507,-2.42234381152929,-4.99997226854034
"268","cv",4,103.893840529348,4.26823168876188,-4.9999499427923,-4.99947726458669
"269","cv",5,104.019655124656,3.53816839693277,-4.99995726516646,-4.99982411157627
"270","cv",6,104.333797324574,2.55592987326084,-4.73224624903543,-3.39906700144054
"271","cv",7,103.93223704422,3.64434813559282,-4.99999245796573,-4.99997816561606
"272","cv",8,103.916686384199,3.69618407674743,-4.99970885231451,-4.99992575437098
"273","cv",1,103.695373397113,3.30876861614912,-4.99991013568281,-4.99983885189388
"274","cv",2,104.094056701225,3.1432078152154,-3.74557365187848,-4.99994803666611
"275","cv",3,104.939797053094,3.06957974356188,-2.52526949193198,-4.99995785438555
"276","cv",4,103.940580370056,0.730786021087293,4.43542110549399,-3.14527959513015
"277","cv",5,103.763414638947,3.25208999519824,-3.74098023871663,-4.99999300301715
"278","cv",6,104.383264472631,3.11225128657433,-3.18793033388478,-4.99958015552082
"279","cv",7,103.609008962408,3.36508705395833,-4.12821594978193,-4.99999883743884
"280","cv",8,104.046071338342,3.16645227215646,-3.25170551736346,-4.99976556120756
"281","cv",1,103.939238934023,2.0705284560459,-4.43662863812139,-1.51591100681542
"282","cv",2,103.972077083992,0.822448283179831,4.5207869124586,-2.36100326694197
"283","cv",3,103.972077083992,2.25233905786058,3.87792440177335,-1.82950043044443
"284","cv",4,104.590709943172,2.34616818047536,-4.99388556179717,-2.98460060177637
"285","cv",5,104.762482966282,3.52325848579389,-2.53523473486502,-4.99999539882536
"286","cv",6,103.972077083992,2.30935806718607,3.87122287929722,-2.7597738115489
"287","cv",7,104.375027287367,0.839226003643917,-4.61399698338223,-1.0271112185086
"288","cv",8,103.972077083992,0.386987946273918,4.84906802638969,-0.728561574309015
"289","cv",1,103.972077083992,1.18013748307054,4.21435509575531,-3.04602621895263
"290","cv",2,103.852121349735,4.95914398144637,3.79612455002198,-2.64283215978948
"291","cv",3,105.206458935836,4.08111850326942,0.33022993400103,-4.95840392742881
"292","cv",4,103.690954515761,4.07424655838978,-0.905431254587822,-4.99981434150737
"293","cv",5,104.853420974476,-4.96846221910453,-2.21358706700399,-0.388626155982797
"294","cv",6,104.788604475968,2.6941500371322,3.8208262525473,-1.8989143845812
"295","cv",7,104.160846811081,3.78274580824197,-0.753400595711382,-4.96595075305845
"296","cv",8,103.858289283359,0.983761571430345,4.23705704084822,-1.00395991242051
"297","cv",1,105.261165872148,2.2339366919139,-4.68284040328505,-3.63607586776575
"298","cv",2,103.294474256163,-4.99993488450515,-4.99999999914574,-0.687198900741144
"299","cv",3,103.478553068442,2.74140452588205,-4.99998665034523,-4.42154710872751
"300","cv",4,103.614381825981,2.74456530099718,-4.9971273725851,-4.30049929138973
"301","cv",5,104.599973151734,0.149804479328286,-4.2162405470608,-1.32579794321348
"302","cv",6,104.096732323129,-4.99999754980136,-4.99999988392251,-1.00328746218506
"303","cv",7,103.826144635385,2.74184772005973,-4.99997066870524,-4.33668141076979
"304","cv",8,103.71724391874,3.08262928361041,-4.99830141967964,-4.99268646656896
"305","cv",1,105.557015360125,-0.0352785230093059,3.80312086903702,4.94570071639771
"306","cv",2,103.924194654187,-4.99996477099536,-1.88350171119504,0.0552548532961821
"307","cv",3,104.125155614641,-1.2391637033223,-2.22960557919217,-0.44915252187786
"308","cv",4,103.972077083992,1.26127203126695,4.12195550388321,-3.14269498620133
"309","cv",5,104.010982866732,-0.0716763886619574,-2.4488994426219,-0.590764437925849
"310","cv",6,103.997694732518,-0.157111361271684,-2.77862310064625,-0.74195563759273
"311","cv",7,104.427448689541,-4.84684261206877,-2.10601553983089,-0.398431223818132
"312","cv",8,103.870299969822,-0.196258454873876,-2.24077197963309,-0.34927259923884
"313","cv",1,103.924832013087,0.434668930981845,4.74499982063616,-4.42416213168021
"314","cv",2,106.264489581179,0.406077100322619,4.64884224909668,-2.95809988180462
"315","cv",3,103.846090228247,1.10895010448872,4.2032082430662,-4.05328515121883
"316","cv",4,103.972077083992,0.638171041808078,4.54925757258129,-4.30287461494658
"317","cv",5,103.861838585215,0.793827604050458,4.41256747488526,-2.00133096227993
"318","cv",6,103.830341871279,1.20017095045205,4.16803192134516,-4.61347938914559
"319","cv",7,103.972077083992,0.603410448653577,4.59002792023822,-4.2183543019928
"320","cv",8,103.972077083992,0.695359901392516,4.45522441135624,-3.34349053213373
"321","cv",1,103.972077083992,1.27736210604757,4.12066349061206,-2.70249866537317
"322","cv",2,103.897038522097,1.55910268508984,3.98395508062094,-1.49446909703327
"323","cv",3,104.274749004392,0.741262660427423,4.37844505252913,0.754567300395936
"324","cv",4,103.93238353298,0.552822716999799,4.53035708763869,0.370780464408068
"325","cv",5,104.246715392473,-4.99999772969906,-3.83075286978546,-0.635768827077486
"326","cv",6,104.48377292312,-2.73234330042832,-4.99999997487619,-0.865462737327676
"327","cv",7,104.494896578817,0.513089025670663,4.54534592462919,0.85409474091898
"328","cv",8,104.25785301237,-4.99999795917994,-3.62635838821006,-0.602698809995637
"329","cv",1,103.972077083992,0.284935518643007,4.81982437660212,-3.53170826258396
"330","cv",2,103.924832013087,0.476775003846967,4.62766531592839,-2.74625554215163
"331","cv",3,103.972077083992,0.108933605265646,4.95924640043162,-2.45672459583922
"332","cv",4,103.972077083992,1.02918263093355,4.25066775552202,-2.11171723654791
"333","cv",5,103.751096117681,0.431511692186035,4.66937979083544,-3.78812249051407
"334","cv",6,104.466384170539,-4.99992543640498,2.32326515531741,4.99996843687371
"335","cv",7,103.972077083992,0.875815500394361,4.39175614788273,-3.78842555730571
"336","cv",8,104.184274229371,-4.99994961104132,1.92995869650756,4.99931664597243
"337","cv",1,104.124202505458,-4.9999996907114,-4.99999997405317,-0.243601073680631
"338","cv",2,103.67032206752,1.37969072681153,4.04664176016451,-4.33655805865133
"339","cv",3,103.798845157342,0.481447814270549,4.70581457429936,-4.2065621880184
"340","cv",4,104.277612364802,-4.9999971752367,-4.99999998817616,-0.411411317248855
"341","cv",5,104.820692292538,-4.99864366157253,-4.99999956770568,-0.782738928165783
"342","cv",6,104.045168915617,-4.99920784634928,-4.99999963282032,-0.0736928332671017
