"","id","cond","age","x","y","z","trial","round","agegroup"
"29466",142,"Rough",33,4,6,33,7,6,">18"
"29467",142,"Rough",33,5,5,46,8,6,">18"
"29468",142,"Rough",33,6,5,35,9,6,">18"
"29469",142,"Rough",33,7,5,24,10,6,">18"
"29470",142,"Rough",33,2,5,43,11,6,">18"
"29471",142,"Rough",33,1,5,26,12,6,">18"
"29472",142,"Rough",33,1,6,31,13,6,">18"
"29473",142,"Rough",33,5,6,21,14,6,">18"
"29474",142,"Rough",33,6,6,15,15,6,">18"
"29475",142,"Rough",33,5,4,42,16,6,">18"
"29476",142,"Rough",33,4,4,21,17,6,">18"
"29477",142,"Rough",33,6,4,44,18,6,">18"
"29478",142,"Rough",33,7,4,39,19,6,">18"
"29479",142,"Rough",33,6,3,33,20,6,">18"
"29480",142,"Rough",33,5,3,28,21,6,">18"
"29481",142,"Rough",33,7,3,51,22,6,">18"
"29482",142,"Rough",33,7,2,47,23,6,">18"
"29483",142,"Rough",33,7,1,27,24,6,">18"
"29484",142,"Rough",33,6,2,24,25,6,">18"
"29485",142,"Rough",33,6,2,29,0,7,">18"
"29486",142,"Rough",33,0,7,1,1,7,">18"
"29487",142,"Rough",33,4,0,39,2,7,">18"
"29488",142,"Rough",33,5,0,24,3,7,">18"
"29489",142,"Rough",33,3,0,29,4,7,">18"
"29490",142,"Rough",33,5,4,9,5,7,">18"
"29491",142,"Rough",33,4,4,25,6,7,">18"
"29492",142,"Rough",33,6,6,24,7,7,">18"
"29493",142,"Rough",33,1,3,36,8,7,">18"
"29494",142,"Rough",33,4,1,49,9,7,">18"
"29495",142,"Rough",33,4,2,45,10,7,">18"
"29496",142,"Rough",33,5,1,28,11,7,">18"
"29497",142,"Rough",33,4,3,27,12,7,">18"
"29498",142,"Rough",33,3,2,27,13,7,">18"
"29499",142,"Rough",33,3,1,29,14,7,">18"
"29500",142,"Rough",33,1,2,36,15,7,">18"
"29501",142,"Rough",33,0,3,20,16,7,">18"
"29502",142,"Rough",33,2,6,0,17,7,">18"
"29503",142,"Rough",33,7,0,15,18,7,">18"
"29504",142,"Rough",33,0,0,45,19,7,">18"
"29505",142,"Rough",33,1,0,24,20,7,">18"
"29506",142,"Rough",33,0,1,35,21,7,">18"
"29507",142,"Rough",33,1,1,34,22,7,">18"
"29508",142,"Rough",33,2,1,27,23,7,">18"
"29509",142,"Rough",33,2,2,39,24,7,">18"
"29510",142,"Rough",33,2,3,41,25,7,">18"
"29511",142,"Rough",33,1,0,2,0,8,">18"
"29512",142,"Rough",33,4,4,26,1,8,">18"
"29513",142,"Rough",33,3,4,43,2,8,">18"
"29514",142,"Rough",33,2,4,50,3,8,">18"
"29515",142,"Rough",33,1,4,41,4,8,">18"
"29516",142,"Rough",33,0,4,23,5,8,">18"
"29517",142,"Rough",33,2,3,46,6,8,">18"
"29518",142,"Rough",33,2,5,36,7,8,">18"
"29519",142,"Rough",33,3,3,39,8,8,">18"
"29520",142,"Rough",33,3,5,34,9,8,">18"
"29521",142,"Rough",33,2,2,28,10,8,">18"
"29522",142,"Rough",33,1,3,47,11,8,">18"
"29523",142,"Rough",33,0,3,30,12,8,">18"
"29524",142,"Rough",33,1,2,29,13,8,">18"
"29525",142,"Rough",33,1,5,27,14,8,">18"
"29526",142,"Rough",33,3,2,42,15,8,">18"
"29527",142,"Rough",33,4,3,36,16,8,">18"
"29528",142,"Rough",33,4,2,49,17,8,">18"
"29529",142,"Rough",33,5,2,23,18,8,">18"
"29530",142,"Rough",33,4,1,46,19,8,">18"
"29531",142,"Rough",33,3,1,37,20,8,">18"
"29532",142,"Rough",33,4,0,27,21,8,">18"
"29533",142,"Rough",33,3,0,17,22,8,">18"
"29534",142,"Rough",33,2,1,17,23,8,">18"
"29535",142,"Rough",33,4,5,19,24,8,">18"
"29536",142,"Rough",33,5,5,20,25,8,">18"
"29537",143,"Smooth",33,6,3,23,0,1,">18"
"29538",143,"Smooth",33,4,2,10,1,1,">18"
"29539",143,"Smooth",33,4,5,34,2,1,">18"
"29540",143,"Smooth",33,2,7,48,3,1,">18"
"29541",143,"Smooth",33,0,7,43,4,1,">18"
"29542",143,"Smooth",33,2,6,45,5,1,">18"
"29543",143,"Smooth",33,0,0,28,6,1,">18"
"29544",143,"Smooth",33,3,7,49,7,1,">18"
"29545",143,"Smooth",33,2,7,49,8,1,">18"
"29546",143,"Smooth",33,7,0,15,9,1,">18"
"29547",143,"Smooth",33,0,3,36,10,1,">18"
"29548",143,"Smooth",33,7,7,44,11,1,">18"
"29549",143,"Smooth",33,4,7,51,12,1,">18"
"29550",143,"Smooth",33,5,7,49,13,1,">18"
"29551",143,"Smooth",33,4,6,43,14,1,">18"
"29552",143,"Smooth",33,3,6,44,15,1,">18"
"29553",143,"Smooth",33,4,7,50,16,1,">18"
"29554",143,"Smooth",33,4,7,51,17,1,">18"
"29555",143,"Smooth",33,4,7,50,18,1,">18"
"29556",143,"Smooth",33,4,7,49,19,1,">18"
"29557",143,"Smooth",33,4,7,48,20,1,">18"
"29558",143,"Smooth",33,4,7,51,21,1,">18"
"29559",143,"Smooth",33,4,7,49,22,1,">18"
"29560",143,"Smooth",33,4,7,50,23,1,">18"
"29561",143,"Smooth",33,4,7,49,24,1,">18"
"29562",143,"Smooth",33,4,7,51,25,1,">18"
"29563",143,"Smooth",33,2,7,38,0,2,">18"
"29564",143,"Smooth",33,0,7,26,1,2,">18"
"29565",143,"Smooth",33,4,7,47,2,2,">18"
"29566",143,"Smooth",33,5,7,50,3,2,">18"
"29567",143,"Smooth",33,6,7,46,4,2,">18"
"29568",143,"Smooth",33,5,6,51,5,2,">18"
"29569",143,"Smooth",33,5,5,49,6,2,">18"
"29570",143,"Smooth",33,4,5,49,7,2,">18"
"29571",143,"Smooth",33,6,6,46,8,2,">18"
"29572",143,"Smooth",33,6,5,47,9,2,">18"
"29573",143,"Smooth",33,5,6,49,10,2,">18"
"29574",143,"Smooth",33,5,6,51,11,2,">18"
"29575",143,"Smooth",33,5,6,51,12,2,">18"
"29576",143,"Smooth",33,5,6,48,13,2,">18"
"29577",143,"Smooth",33,5,6,52,14,2,">18"
"29578",143,"Smooth",33,5,6,52,15,2,">18"
"29579",143,"Smooth",33,5,6,52,16,2,">18"
"29580",143,"Smooth",33,5,6,50,17,2,">18"
"29581",143,"Smooth",33,5,6,49,18,2,">18"
"29582",143,"Smooth",33,5,6,49,19,2,">18"
"29583",143,"Smooth",33,5,6,51,20,2,">18"
"29584",143,"Smooth",33,5,6,50,21,2,">18"
"29585",143,"Smooth",33,5,6,49,22,2,">18"
"29586",143,"Smooth",33,5,6,49,23,2,">18"
"29587",143,"Smooth",33,5,6,49,24,2,">18"
"29588",143,"Smooth",33,5,6,49,25,2,">18"
"29589",143,"Smooth",33,3,5,9,0,3,">18"
"29590",143,"Smooth",33,0,0,27,1,3,">18"
"29591",143,"Smooth",33,7,0,49,2,3,">18"
"29592",143,"Smooth",33,7,7,35,3,3,">18"
"29593",143,"Smooth",33,5,2,32,4,3,">18"
"29594",143,"Smooth",33,7,2,46,5,3,">18"
"29595",143,"Smooth",33,5,0,43,6,3,">18"
"29596",143,"Smooth",33,0,7,1,7,3,">18"
"29597",143,"Smooth",33,2,2,20,8,3,">18"
"29598",143,"Smooth",33,5,6,17,9,3,">18"
"29599",143,"Smooth",33,7,1,47,10,3,">18"
"29600",143,"Smooth",33,6,1,42,11,3,">18"
"29601",143,"Smooth",33,7,0,52,12,3,">18"
"29602",143,"Smooth",33,7,0,50,13,3,">18"
"29603",143,"Smooth",33,7,0,49,14,3,">18"
"29604",143,"Smooth",33,7,0,48,15,3,">18"
"29605",143,"Smooth",33,7,0,52,16,3,">18"
"29606",143,"Smooth",33,7,0,52,17,3,">18"
"29607",143,"Smooth",33,7,0,47,18,3,">18"
"29608",143,"Smooth",33,7,0,50,19,3,">18"
"29609",143,"Smooth",33,7,0,51,20,3,">18"
"29610",143,"Smooth",33,7,0,49,21,3,">18"
"29611",143,"Smooth",33,7,0,51,22,3,">18"
"29612",143,"Smooth",33,7,0,50,23,3,">18"
"29613",143,"Smooth",33,7,0,51,24,3,">18"
"29614",143,"Smooth",33,7,0,49,25,3,">18"
"29615",143,"Smooth",33,6,0,5,0,4,">18"
"29616",143,"Smooth",33,3,3,33,1,4,">18"
"29617",143,"Smooth",33,5,5,46,2,4,">18"
"29618",143,"Smooth",33,6,7,45,3,4,">18"
"29619",143,"Smooth",33,5,6,49,4,4,">18"
"29620",143,"Smooth",33,4,6,51,5,4,">18"
"29621",143,"Smooth",33,3,6,48,6,4,">18"
"29622",143,"Smooth",33,3,7,46,7,4,">18"
"29623",143,"Smooth",33,4,7,49,8,4,">18"
"29624",143,"Smooth",33,4,5,47,9,4,">18"
"29625",143,"Smooth",33,4,6,51,10,4,">18"
"29626",143,"Smooth",33,4,6,49,11,4,">18"
"29627",143,"Smooth",33,4,6,49,12,4,">18"
"29628",143,"Smooth",33,4,6,50,13,4,">18"
"29629",143,"Smooth",33,4,6,50,14,4,">18"
"29630",143,"Smooth",33,4,6,52,15,4,">18"
"29631",143,"Smooth",33,4,6,50,16,4,">18"
"29632",143,"Smooth",33,4,6,51,17,4,">18"
"29633",143,"Smooth",33,4,6,50,18,4,">18"
"29634",143,"Smooth",33,4,6,52,19,4,">18"
"29635",143,"Smooth",33,4,6,50,20,4,">18"
"29636",143,"Smooth",33,4,6,50,21,4,">18"
"29637",143,"Smooth",33,4,6,50,22,4,">18"
"29638",143,"Smooth",33,4,6,53,23,4,">18"
"29639",143,"Smooth",33,4,6,50,24,4,">18"
"29640",143,"Smooth",33,4,6,51,25,4,">18"
"29641",143,"Smooth",33,1,2,3,0,5,">18"
"29642",143,"Smooth",33,5,4,42,1,5,">18"
"29643",143,"Smooth",33,2,6,23,2,5,">18"
"29644",143,"Smooth",33,7,6,47,3,5,">18"
"29645",143,"Smooth",33,7,7,40,4,5,">18"
"29646",143,"Smooth",33,7,0,11,5,5,">18"
"29647",143,"Smooth",33,6,5,50,6,5,">18"
"29648",143,"Smooth",33,6,6,48,7,5,">18"
"29649",143,"Smooth",33,5,5,49,8,5,">18"
"29650",143,"Smooth",33,6,4,48,9,5,">18"
"29651",143,"Smooth",33,6,5,50,10,5,">18"
"29652",143,"Smooth",33,6,5,50,11,5,">18"
"29653",143,"Smooth",33,6,5,50,12,5,">18"
"29654",143,"Smooth",33,6,5,50,13,5,">18"
"29655",143,"Smooth",33,6,5,49,14,5,">18"
"29656",143,"Smooth",33,6,5,50,15,5,">18"
"29657",143,"Smooth",33,6,5,51,16,5,">18"
"29658",143,"Smooth",33,6,5,49,17,5,">18"
"29659",143,"Smooth",33,6,5,48,18,5,">18"
"29660",143,"Smooth",33,6,5,50,19,5,">18"
"29661",143,"Smooth",33,6,5,49,20,5,">18"
"29662",143,"Smooth",33,6,5,49,21,5,">18"
"29663",143,"Smooth",33,6,5,52,22,5,">18"
"29664",143,"Smooth",33,6,5,49,23,5,">18"
"29665",143,"Smooth",33,6,5,49,24,5,">18"
"29666",143,"Smooth",33,6,5,50,25,5,">18"
"29667",143,"Smooth",33,7,6,26,0,6,">18"
"29668",143,"Smooth",33,4,5,23,1,6,">18"
"29669",143,"Smooth",33,6,2,43,2,6,">18"
"29670",143,"Smooth",33,6,0,43,3,6,">18"
"29671",143,"Smooth",33,4,1,40,4,6,">18"
"29672",143,"Smooth",33,7,1,48,5,6,">18"
"29673",143,"Smooth",33,6,1,44,6,6,">18"
"29674",143,"Smooth",33,7,0,47,7,6,">18"
"29675",143,"Smooth",33,7,1,50,8,6,">18"
"29676",143,"Smooth",33,7,1,52,9,6,">18"
"29677",143,"Smooth",33,7,1,51,10,6,">18"
"29678",143,"Smooth",33,7,1,49,11,6,">18"
"29679",143,"Smooth",33,7,1,50,12,6,">18"
"29680",143,"Smooth",33,7,1,50,13,6,">18"
"29681",143,"Smooth",33,7,1,49,14,6,">18"
"29682",143,"Smooth",33,7,1,50,15,6,">18"
"29683",143,"Smooth",33,7,1,50,16,6,">18"
"29684",143,"Smooth",33,7,1,49,17,6,">18"
"29685",143,"Smooth",33,7,1,53,18,6,">18"
"29686",143,"Smooth",33,7,1,49,19,6,">18"
"29687",143,"Smooth",33,7,1,51,20,6,">18"
"29688",143,"Smooth",33,7,1,51,21,6,">18"
"29689",143,"Smooth",33,7,1,50,22,6,">18"
"29690",143,"Smooth",33,7,1,50,23,6,">18"
"29691",143,"Smooth",33,7,1,50,24,6,">18"
"29692",143,"Smooth",33,7,1,50,25,6,">18"
"29693",143,"Smooth",33,7,6,1,0,7,">18"
"29694",143,"Smooth",33,4,5,4,1,7,">18"
"29695",143,"Smooth",33,2,2,27,2,7,">18"
"29696",143,"Smooth",33,0,0,51,3,7,">18"
"29697",143,"Smooth",33,1,0,41,4,7,">18"
"29698",143,"Smooth",33,0,7,21,5,7,">18"
"29699",143,"Smooth",33,7,0,11,6,7,">18"
"29700",143,"Smooth",33,0,0,50,7,7,">18"
"29701",143,"Smooth",33,0,0,50,8,7,">18"
"29702",143,"Smooth",33,0,1,47,9,7,">18"
"29703",143,"Smooth",33,0,0,49,10,7,">18"
"29704",143,"Smooth",33,0,0,51,11,7,">18"
"29705",143,"Smooth",33,0,0,49,12,7,">18"
"29706",143,"Smooth",33,0,0,50,13,7,">18"
"29707",143,"Smooth",33,0,0,51,14,7,">18"
"29708",143,"Smooth",33,0,0,50,15,7,">18"
"29709",143,"Smooth",33,0,0,49,16,7,">18"
"29710",143,"Smooth",33,0,0,50,17,7,">18"
"29711",143,"Smooth",33,0,0,50,18,7,">18"
"29712",143,"Smooth",33,0,0,50,19,7,">18"
"29713",143,"Smooth",33,0,0,50,20,7,">18"
"29714",143,"Smooth",33,0,0,51,21,7,">18"
"29715",143,"Smooth",33,0,0,51,22,7,">18"
"29716",143,"Smooth",33,0,0,50,23,7,">18"
"29717",143,"Smooth",33,0,0,52,24,7,">18"
"29718",143,"Smooth",33,0,0,49,25,7,">18"
"29719",143,"Smooth",33,0,1,48,0,8,">18"
"29720",143,"Smooth",33,1,1,41,1,8,">18"
"29721",143,"Smooth",33,0,0,35,2,8,">18"
"29722",143,"Smooth",33,0,2,52,3,8,">18"
"29723",143,"Smooth",33,1,3,39,4,8,">18"
"29724",143,"Smooth",33,0,3,46,5,8,">18"
"29725",143,"Smooth",33,1,2,43,6,8,">18"
"29726",143,"Smooth",33,0,2,50,7,8,">18"
"29727",143,"Smooth",33,0,2,50,8,8,">18"
"29728",143,"Smooth",33,0,2,49,9,8,">18"
"29729",143,"Smooth",33,0,2,50,10,8,">18"
"29730",143,"Smooth",33,0,2,50,11,8,">18"
"29731",143,"Smooth",33,0,2,51,12,8,">18"
"29732",143,"Smooth",33,0,2,50,13,8,">18"
"29733",143,"Smooth",33,0,2,50,14,8,">18"
"29734",143,"Smooth",33,0,2,50,15,8,">18"
"29735",143,"Smooth",33,0,2,49,16,8,">18"
"29736",143,"Smooth",33,0,2,49,17,8,">18"
"29737",143,"Smooth",33,0,2,50,18,8,">18"
"29738",143,"Smooth",33,0,2,49,19,8,">18"
"29739",143,"Smooth",33,0,2,51,20,8,">18"
"29740",143,"Smooth",33,0,2,51,21,8,">18"
"29741",143,"Smooth",33,0,2,49,22,8,">18"
"29742",143,"Smooth",33,0,2,50,23,8,">18"
"29743",143,"Smooth",33,0,2,50,24,8,">18"
"29744",143,"Smooth",33,0,2,50,25,8,">18"
"29745",144,"Rough",35,0,2,22,0,1,">18"
"29746",144,"Rough",35,1,2,12,1,1,">18"
"29747",144,"Rough",35,0,1,24,2,1,">18"
"29748",144,"Rough",35,4,4,26,3,1,">18"
"29749",144,"Rough",35,5,5,46,4,1,">18"
"29750",144,"Rough",35,6,5,44,5,1,">18"
"29751",144,"Rough",35,6,4,48,6,1,">18"
"29752",144,"Rough",35,6,3,15,7,1,">18"
"29753",144,"Rough",35,7,4,22,8,1,">18"
"29754",144,"Rough",35,6,6,27,9,1,">18"
"29755",144,"Rough",35,5,6,29,10,1,">18"
"29756",144,"Rough",35,4,5,16,11,1,">18"
"29757",144,"Rough",35,5,4,48,12,1,">18"
"29758",144,"Rough",35,5,3,35,13,1,">18"
"29759",144,"Rough",35,4,3,29,14,1,">18"
"29760",144,"Rough",35,5,2,43,15,1,">18"
"29761",144,"Rough",35,4,2,50,16,1,">18"
"29762",144,"Rough",35,3,1,18,17,1,">18"
"29763",144,"Rough",35,3,2,32,18,1,">18"
"29764",144,"Rough",35,4,1,31,19,1,">18"
"29765",144,"Rough",35,3,3,10,20,1,">18"
"29766",144,"Rough",35,5,1,32,21,1,">18"
"29767",144,"Rough",35,4,2,50,22,1,">18"
"29768",144,"Rough",35,4,2,51,23,1,">18"
"29769",144,"Rough",35,4,2,50,24,1,">18"
"29770",144,"Rough",35,4,2,49,25,1,">18"
"29771",144,"Rough",35,6,0,17,0,2,">18"
"29772",144,"Rough",35,3,3,12,1,2,">18"
"29773",144,"Rough",35,4,5,39,2,2,">18"
"29774",144,"Rough",35,3,6,34,3,2,">18"
"29775",144,"Rough",35,4,6,27,4,2,">18"
"29776",144,"Rough",35,5,5,21,5,2,">18"
"29777",144,"Rough",35,3,5,39,6,2,">18"
"29778",144,"Rough",35,2,5,44,7,2,">18"
"29779",144,"Rough",35,1,5,37,8,2,">18"
"29780",144,"Rough",35,2,6,39,9,2,">18"
"29781",144,"Rough",35,2,4,4,10,2,">18"
"29782",144,"Rough",35,1,4,0,11,2,">18"
"29783",144,"Rough",35,1,6,38,12,2,">18"
"29784",144,"Rough",35,2,7,5,13,2,">18"
"29785",144,"Rough",35,2,5,40,14,2,">18"
"29786",144,"Rough",35,2,5,42,15,2,">18"
"29787",144,"Rough",35,2,5,43,16,2,">18"
"29788",144,"Rough",35,2,5,43,17,2,">18"
"29789",144,"Rough",35,2,5,43,18,2,">18"
"29790",144,"Rough",35,2,5,41,19,2,">18"
"29791",144,"Rough",35,2,5,40,20,2,">18"
"29792",144,"Rough",35,2,5,43,21,2,">18"
"29793",144,"Rough",35,2,5,41,22,2,">18"
"29794",144,"Rough",35,2,5,42,23,2,">18"
"29795",144,"Rough",35,2,5,43,24,2,">18"
"29796",144,"Rough",35,2,5,43,25,2,">18"
"29797",144,"Rough",35,2,0,35,0,3,">18"
"29798",144,"Rough",35,2,1,30,1,3,">18"
"29799",144,"Rough",35,3,0,40,2,3,">18"
"29800",144,"Rough",35,4,0,25,3,3,">18"
"29801",144,"Rough",35,3,1,35,4,3,">18"
"29802",144,"Rough",35,4,1,27,5,3,">18"
"29803",144,"Rough",35,3,3,0,6,3,">18"
"29804",144,"Rough",35,3,0,40,7,3,">18"
"29805",144,"Rough",35,3,0,41,8,3,">18"
"29806",144,"Rough",35,3,0,39,9,3,">18"
"29807",144,"Rough",35,3,0,39,10,3,">18"
"29808",144,"Rough",35,3,0,39,11,3,">18"
"29809",144,"Rough",35,3,0,40,12,3,">18"
"29810",144,"Rough",35,3,0,40,13,3,">18"
"29811",144,"Rough",35,3,0,38,14,3,">18"
"29812",144,"Rough",35,3,0,38,15,3,">18"
"29813",144,"Rough",35,3,0,39,16,3,">18"
"29814",144,"Rough",35,3,0,40,17,3,">18"
"29815",144,"Rough",35,3,0,40,18,3,">18"
"29816",144,"Rough",35,3,0,40,19,3,">18"
"29817",144,"Rough",35,3,0,41,20,3,">18"
"29818",144,"Rough",35,3,0,38,21,3,">18"
"29819",144,"Rough",35,3,0,40,22,3,">18"
"29820",144,"Rough",35,3,0,40,23,3,">18"
"29821",144,"Rough",35,3,0,39,24,3,">18"
"29822",144,"Rough",35,3,0,39,25,3,">18"
"29823",144,"Rough",35,4,7,26,0,4,">18"
"29824",144,"Rough",35,4,6,10,1,4,">18"
"29825",144,"Rough",35,3,6,19,2,4,">18"
"29826",144,"Rough",35,5,7,17,3,4,">18"
"29827",144,"Rough",35,3,3,21,4,4,">18"
"29828",144,"Rough",35,5,4,17,5,4,">18"
"29829",144,"Rough",35,2,2,40,6,4,">18"
"29830",144,"Rough",35,1,2,39,7,4,">18"
"29831",144,"Rough",35,2,1,51,8,4,">18"
"29832",144,"Rough",35,2,1,50,9,4,">18"
"29833",144,"Rough",35,2,1,51,10,4,">18"
"29834",144,"Rough",35,2,1,50,11,4,">18"
"29835",144,"Rough",35,2,1,50,12,4,">18"
"29836",144,"Rough",35,2,1,50,13,4,">18"
"29837",144,"Rough",35,2,1,49,14,4,">18"
"29838",144,"Rough",35,2,1,50,15,4,">18"
"29839",144,"Rough",35,2,1,51,16,4,">18"
"29840",144,"Rough",35,2,1,49,17,4,">18"
"29841",144,"Rough",35,2,1,48,18,4,">18"
"29842",144,"Rough",35,2,1,51,19,4,">18"
"29843",144,"Rough",35,2,1,50,20,4,">18"
"29844",144,"Rough",35,2,1,48,21,4,">18"
"29845",144,"Rough",35,2,1,49,22,4,">18"
"29846",144,"Rough",35,2,1,49,23,4,">18"
"29847",144,"Rough",35,2,1,52,24,4,">18"
"29848",144,"Rough",35,2,1,50,25,4,">18"
"29849",144,"Rough",35,5,4,30,0,5,">18"
"29850",144,"Rough",35,4,3,32,1,5,">18"
"29851",144,"Rough",35,3,3,31,2,5,">18"
"29852",144,"Rough",35,4,2,50,3,5,">18"
"29853",144,"Rough",35,4,2,50,4,5,">18"
"29854",144,"Rough",35,4,2,49,5,5,">18"
"29855",144,"Rough",35,4,2,49,6,5,">18"
"29856",144,"Rough",35,4,2,49,7,5,">18"
"29857",144,"Rough",35,4,2,50,8,5,">18"
"29858",144,"Rough",35,4,2,50,9,5,">18"
"29859",144,"Rough",35,4,2,51,10,5,">18"
"29860",144,"Rough",35,4,2,48,11,5,">18"
"29861",144,"Rough",35,4,2,51,12,5,">18"
"29862",144,"Rough",35,4,2,50,13,5,">18"
"29863",144,"Rough",35,4,2,50,14,5,">18"
"29864",144,"Rough",35,4,2,51,15,5,">18"
"29865",144,"Rough",35,4,2,50,16,5,">18"
"29866",144,"Rough",35,4,2,50,17,5,">18"
"29867",144,"Rough",35,4,2,51,18,5,">18"
"29868",144,"Rough",35,4,2,49,19,5,">18"
"29869",144,"Rough",35,4,2,51,20,5,">18"
"29870",144,"Rough",35,4,2,51,21,5,">18"
"29871",144,"Rough",35,4,2,50,22,5,">18"
"29872",144,"Rough",35,4,2,50,23,5,">18"
"29873",144,"Rough",35,4,2,50,24,5,">18"
"29874",144,"Rough",35,4,2,50,25,5,">18"
"29875",144,"Rough",35,3,4,32,0,6,">18"
"29876",144,"Rough",35,4,3,29,1,6,">18"
"29877",144,"Rough",35,2,4,17,2,6,">18"
"29878",144,"Rough",35,3,5,37,3,6,">18"
"29879",144,"Rough",35,4,5,44,4,6,">18"
"29880",144,"Rough",35,4,6,48,5,6,">18"
"29881",144,"Rough",35,4,7,50,6,6,">18"
"29882",144,"Rough",35,4,7,48,7,6,">18"
"29883",144,"Rough",35,4,7,49,8,6,">18"
"29884",144,"Rough",35,4,7,49,9,6,">18"
"29885",144,"Rough",35,4,7,49,10,6,">18"
"29886",144,"Rough",35,4,7,51,11,6,">18"
"29887",144,"Rough",35,4,7,49,12,6,">18"
"29888",144,"Rough",35,4,7,50,13,6,">18"
"29889",144,"Rough",35,4,7,51,14,6,">18"
"29890",144,"Rough",35,4,7,49,15,6,">18"
"29891",144,"Rough",35,4,7,51,16,6,">18"
"29892",144,"Rough",35,4,7,50,17,6,">18"
"29893",144,"Rough",35,4,7,49,18,6,">18"
"29894",144,"Rough",35,4,7,50,19,6,">18"
"29895",144,"Rough",35,4,7,49,20,6,">18"
"29896",144,"Rough",35,4,7,50,21,6,">18"
"29897",144,"Rough",35,4,7,49,22,6,">18"
"29898",144,"Rough",35,4,7,52,23,6,">18"
"29899",144,"Rough",35,4,7,50,24,6,">18"
"29900",144,"Rough",35,4,7,50,25,6,">18"
"29901",144,"Rough",35,5,6,31,0,7,">18"
"29902",144,"Rough",35,4,6,35,1,7,">18"
"29903",144,"Rough",35,3,6,15,2,7,">18"
"29904",144,"Rough",35,4,5,33,3,7,">18"
"29905",144,"Rough",35,4,7,29,4,7,">18"
"29906",144,"Rough",35,5,5,42,5,7,">18"
"29907",144,"Rough",35,6,4,33,6,7,">18"
"29908",144,"Rough",35,5,4,39,7,7,">18"
"29909",144,"Rough",35,6,5,34,8,7,">18"
"29910",144,"Rough",35,4,4,30,9,7,">18"
"29911",144,"Rough",35,5,5,43,10,7,">18"
"29912",144,"Rough",35,5,5,43,11,7,">18"
"29913",144,"Rough",35,5,5,43,12,7,">18"
"29914",144,"Rough",35,5,5,43,13,7,">18"
"29915",144,"Rough",35,5,5,45,14,7,">18"
"29916",144,"Rough",35,5,5,43,15,7,">18"
"29917",144,"Rough",35,5,5,42,16,7,">18"
"29918",144,"Rough",35,5,5,43,17,7,">18"
"29919",144,"Rough",35,5,5,41,18,7,">18"
"29920",144,"Rough",35,5,5,42,19,7,">18"
"29921",144,"Rough",35,5,5,43,20,7,">18"
"29922",144,"Rough",35,5,5,42,21,7,">18"
"29923",144,"Rough",35,5,5,43,22,7,">18"
"29924",144,"Rough",35,5,5,44,23,7,">18"
"29925",144,"Rough",35,5,5,44,24,7,">18"
"29926",144,"Rough",35,5,5,43,25,7,">18"
"29927",144,"Rough",35,3,0,12,0,8,">18"
"29928",144,"Rough",35,3,4,49,1,8,">18"
"29929",144,"Rough",35,3,5,45,2,8,">18"
"29930",144,"Rough",35,3,3,44,3,8,">18"
"29931",144,"Rough",35,4,4,33,4,8,">18"
"29932",144,"Rough",35,2,4,42,5,8,">18"
"29933",144,"Rough",35,3,4,50,6,8,">18"
"29934",144,"Rough",35,3,4,51,7,8,">18"
"29935",144,"Rough",35,3,4,50,8,8,">18"
"29936",144,"Rough",35,3,4,50,9,8,">18"
"29937",144,"Rough",35,3,4,50,10,8,">18"
"29938",144,"Rough",35,3,4,49,11,8,">18"
"29939",144,"Rough",35,3,4,52,12,8,">18"
"29940",144,"Rough",35,3,4,50,13,8,">18"
"29941",144,"Rough",35,3,4,50,14,8,">18"
"29942",144,"Rough",35,3,4,51,15,8,">18"
"29943",144,"Rough",35,3,4,50,16,8,">18"
"29944",144,"Rough",35,3,4,50,17,8,">18"
"29945",144,"Rough",35,3,4,51,18,8,">18"
"29946",144,"Rough",35,3,4,50,19,8,">18"
"29947",144,"Rough",35,3,4,51,20,8,">18"
"29948",144,"Rough",35,3,4,51,21,8,">18"
"29949",144,"Rough",35,3,4,48,22,8,">18"
"29950",144,"Rough",35,3,4,52,23,8,">18"
"29951",144,"Rough",35,3,4,49,24,8,">18"
"29952",144,"Rough",35,3,4,48,25,8,">18"
"29953",145,"Smooth",25,6,3,32,0,1,">18"
"29954",145,"Smooth",25,1,1,27,1,1,">18"
"29955",145,"Smooth",25,6,6,17,2,1,">18"
"29956",145,"Smooth",25,6,1,42,3,1,">18"
"29957",145,"Smooth",25,1,6,-1,4,1,">18"
"29958",145,"Smooth",25,5,1,41,5,1,">18"
"29959",145,"Smooth",25,5,0,46,6,1,">18"
"29960",145,"Smooth",25,6,0,49,7,1,">18"
"29961",145,"Smooth",25,7,0,50,8,1,">18"
"29962",145,"Smooth",25,7,1,44,9,1,">18"
"29963",145,"Smooth",25,7,2,41,10,1,">18"
"29964",145,"Smooth",25,6,2,39,11,1,">18"
"29965",145,"Smooth",25,5,2,34,12,1,">18"
"29966",145,"Smooth",25,4,0,43,13,1,">18"
"29967",145,"Smooth",25,4,1,35,14,1,">18"
"29968",145,"Smooth",25,3,0,37,15,1,">18"
"29969",145,"Smooth",25,7,3,35,16,1,">18"
"29970",145,"Smooth",25,3,4,12,17,1,">18"
"29971",145,"Smooth",25,2,0,35,18,1,">18"
"29972",145,"Smooth",25,3,1,32,19,1,">18"
"29973",145,"Smooth",25,1,0,32,20,1,">18"
"29974",145,"Smooth",25,2,1,30,21,1,">18"
