,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
beta_trial__139,5.9254285217256975,0.7656825491385068,0.007985495657707509,4.384705597469327,7.375487188630109,4000.0,0.9997551634483762
beta_trial__140,4.766880458763484,0.6002915823046061,0.0061000466521664454,3.55598737243368,5.910447101673549,4000.0,0.9998575387172594
beta_trial__141,0.6937119183447606,0.6940513447165603,0.007925959447203684,-0.6894399365947738,2.002595384294049,4000.0,0.9997654991269482
beta_trial__142,5.61021898524939,0.6065425701358605,0.005786803439639376,4.385029696666122,6.769801181200344,4000.0,0.999792888250407
beta_trial__143,5.107439885104375,0.6389120892923114,0.006591363119191776,3.8383500020495473,6.361340440525346,4000.0,0.9997796941607459
beta_trial__144,-1.2564710906518028,0.7231567771263171,0.006592999156057998,-2.6921893404863293,0.15552914681065036,4000.0,0.9998150111212136
beta_trial__145,5.474937589149026,0.6187481731157427,0.006508678489510096,4.276004804473435,6.705949859562957,4000.0,0.9999141940853689
beta_trial__146,6.243753187822515,0.6396830088991488,0.006461515895420271,5.033220564218668,7.563876422849103,4000.0,0.999764900018857
beta_trial__147,2.8659879449225545,0.5379904549582624,0.005003645096658157,1.753389224520435,3.829128714730109,4000.0,0.9997508656275783
beta_trial__148,3.170809875003658,0.7726250844757409,0.008558948801482611,1.6354213848272703,4.692883656861066,4000.0,0.9999880017602883
beta_trial__149,1.592045488418978,0.6727971455144603,0.006803026367986799,0.3296568739057208,2.98083849055271,4000.0,0.9997536904464162
beta_trial__150,3.8037096611533845,0.5669313552107037,0.005345037980270945,2.742388964835214,4.949087857938284,4000.0,0.9997501470612569
beta_trial__151,-1.2535780121283524,0.5887849450409874,0.005017371551496377,-2.378828384556962,-0.06813990562830706,4000.0,0.9997686748764959
beta_trial__152,-2.33808702125797,0.7316855924713959,0.008096304100987627,-3.742820674220895,-0.9099657527154676,4000.0,0.9999095858947359
beta_trial__153,5.8102776722154745,0.7250601704833606,0.007557348161123197,4.258679389976659,7.1080304144753494,4000.0,0.9997811561803717
beta_trial__154,4.976289338836257,0.5893228384761715,0.00641839378538137,3.798659225474056,6.110981798096183,4000.0,0.9997523698243884
beta_trial__155,0.3743022767708731,0.7166190135425219,0.008350147780461638,-1.0691978876827657,1.7323953749456493,4000.0,0.9999434590741039
beta_trial__156,2.584137532615177,0.6530618741901321,0.006238145647934521,1.3157720747874984,3.871826870266634,4000.0,0.9997499973138607
beta_trial__157,0.8139904267076946,0.7370816353995043,0.006570852260254135,-0.6694652796361246,2.22910965250767,4000.0,0.9998407264903982
beta_trial__158,5.920723239297839,0.7017411530181962,0.0073153042282287795,4.560140292807052,7.3245143365193295,4000.0,1.0002419927317505
beta_trial__159,5.065556341162474,0.762169844589747,0.00842969608499095,3.641483258543317,6.5938195146835135,4000.0,0.9997569699792931
sigma_beta_0,5.826390378400982,0.3394507182485989,0.004083088766949188,5.187304826991823,6.503191645180868,4000.0,0.9997786179292673
sigma_beta_round,2.9632066829870065,0.18876252463859627,0.0025039845639098085,2.6155949193693933,3.3606019416249104,4000.0,0.999755955165157
sigma_beta_trial,2.500042405273576,0.15637949649827593,0.0020147826532505206,2.18815575825987,2.7914679186612568,4000.0,0.9997575744127901
noise_group,10.56358366168816,0.8396140719987466,0.008525957359584349,8.944400452239899,12.229439333686669,4000.0,0.9997729625687589
subj_stdev__0,11.553423918235847,0.5679395154477656,0.006529334755900569,10.433099640519805,12.676894380055746,4000.0,0.9997526336136906
subj_stdev__1,11.168116265420895,0.5658495807354682,0.005029850020153529,10.030067037903882,12.232761073831663,4000.0,0.9997502357920903
subj_stdev__2,11.174650521328852,0.54282833361084,0.0055225756953689795,10.08823099706223,12.219054157932499,4000.0,0.9997932899250982
subj_stdev__3,12.968386362994963,0.653970126642995,0.006603342160656188,11.795546694065079,14.323364939723001,4000.0,1.0001440178310128
subj_stdev__4,11.53642345330969,0.5707676195636582,0.0060789334698567715,10.480361026282713,12.715326487002361,4000.0,0.9998664841419339
subj_stdev__5,13.820875957115703,0.6828560706661997,0.006480900681429482,12.552536331949282,15.158999860611829,4000.0,0.999781676823913
subj_stdev__6,8.911545398299186,0.43164561131356033,0.004543356618723087,8.104467517972095,9.757172339497995,4000.0,1.0001265870229927
subj_stdev__7,11.671686234749803,0.5639249084959466,0.005170810346403638,10.602385442326963,12.796563898450778,4000.0,0.9997500370475524
subj_stdev__8,10.947111326254424,0.52593795046092,0.006108711655358773,9.928596795464362,11.960376927610074,4000.0,0.9997503103185401
subj_stdev__9,11.460094786922587,0.5626423148154374,0.005656220410764862,10.418910530063911,12.609762762993018,4000.0,0.9997838345339924
subj_stdev__10,11.028187502944423,0.5523921862874015,0.005751137328643673,10.022881009761145,12.140199355764189,4000.0,0.9997653938319481
subj_stdev__11,8.820878825352745,0.4424732881255546,0.004478173300839195,8.0310432371356,9.701573619924073,4000.0,0.9997864677328908
subj_stdev__12,12.756544036999811,0.6325584137369654,0.007233574419398229,11.504161989798307,13.972756812744844,4000.0,1.00031530177584
subj_stdev__13,11.351643741217634,0.5566742591819799,0.005893181064649431,10.334437756326944,12.504911770598772,4000.0,1.000520220047384
subj_stdev__14,10.356362583769558,0.525929525681245,0.004728763882147425,9.35093489287496,11.3721384764082,4000.0,1.000078441317999
subj_stdev__15,11.38912394111976,0.5518157385987137,0.005978308969055969,10.437462274620318,12.557523598702861,4000.0,0.999836884692462
subj_stdev__16,10.3708875543245,0.5246744251777528,0.0062533128718284346,9.38971850654466,11.371884432093367,4000.0,0.9999291671022155
subj_stdev__17,10.824453939617912,0.5212734227210111,0.00532565952215302,9.851057734952189,11.870222449664427,4000.0,1.0000055804034376
subj_stdev__18,11.501604762566702,0.567289150105646,0.005849931508085087,10.441892414298886,12.64696080079769,4000.0,0.9998428584133002
subj_stdev__19,12.415758101047276,0.5929863092382472,0.006248619139142127,11.271989870319757,13.560181075057857,4000.0,0.9997684738015045
subj_stdev__20,10.61505164975871,0.5307000957680654,0.004362906005255749,9.471988606162364,11.58940258324856,4000.0,0.9998840440163822
subj_stdev__21,11.662757382160542,0.576268800176533,0.0062539749288366,10.496506879248756,12.803372793684254,4000.0,0.9997728180133768
subj_stdev__22,10.535345414459883,0.5136923015260955,0.005172583179331605,9.505723633879455,11.51980547067509,4000.0,1.0001079489319784
subj_stdev__23,12.42278158177047,0.6369507577190511,0.006197070938999477,11.2014803501963,13.676469692416864,4000.0,0.9997678963624541
subj_stdev__24,10.546154082827368,0.5096250217363586,0.004758007459109325,9.507132921826543,11.508056173354253,4000.0,0.9997794316649575
subj_stdev__25,12.032112769499522,0.6139153341319166,0.006797411762538776,10.95702089175157,13.332647640127163,4000.0,0.9997747294729155
subj_stdev__26,9.698243953016014,0.48166196218249824,0.00552059919527073,8.768752954591992,10.617312202141875,4000.0,0.9997504222932903
subj_stdev__27,9.493906673160202,0.45839575557483,0.00482525675775635,8.625132047713036,10.412999720621487,4000.0,0.9997926398702598
subj_stdev__28,9.00776770611181,0.46307473722275994,0.003701380489791405,8.123986673281358,9.939668574946227,4000.0,0.9997725646866892
subj_stdev__29,5.616255549032065,0.28449472526449404,0.0033029995450187415,5.055784912282059,6.171231214510454,4000.0,0.9997668545811316
subj_stdev__30,13.923980123324405,0.6910251787358335,0.007027199388789573,12.549437526107594,15.228372471890006,4000.0,0.9998358128032655
subj_stdev__31,12.144967581428396,0.6086092119097387,0.005291396203309065,11.000187075985096,13.363699794242708,4000.0,0.9997500444687638
subj_stdev__32,11.900126707052605,0.5663490739896127,0.0059979447188601275,10.8347444766095,13.029855222601272,4000.0,0.9997539685451227
subj_stdev__33,10.856852537192339,0.530343605803807,0.005806083904756422,9.842828768956949,11.917851046757184,4000.0,0.9997631022119684
subj_stdev__34,10.657006167034144,0.51476971692647,0.005570955061314187,9.688823495473708,11.698380530968208,4000.0,0.9999085383707943
subj_stdev__35,9.460484957281041,0.477577389338832,0.0056767342511245735,8.570616151266604,10.407260001605303,4000.0,0.9999371881113727
subj_stdev__36,12.374182726798633,0.5921255645063224,0.005368456505846321,11.273327991530438,13.588210196653462,4000.0,0.9997808653913967
subj_stdev__37,12.695423820097389,0.640492386410449,0.006881212298350439,11.507840238979497,14.034722958349487,4000.0,0.9997558099130373
subj_stdev__38,12.024796906354307,0.5829016185244088,0.005539312160832486,10.910935902769172,13.201776988495702,4000.0,0.9997504615324846
subj_stdev__39,11.86529446984906,0.5701939609975147,0.0059507094524368365,10.756245334705362,13.022338247110936,4000.0,0.9997659729744961
subj_stdev__40,12.76160776959286,0.6420765089352725,0.006965368407858034,11.515470964891515,14.002978287790505,4000.0,0.999792949481882
subj_stdev__41,9.761314534412637,0.4808066427361168,0.004541840174517302,8.873607497753966,10.734342989314786,4000.0,0.9997795409348993
subj_stdev__42,11.398093448686883,0.54724104197521,0.0052799278325412246,10.343794423660453,12.463660561499827,4000.0,0.9998600553652178
subj_stdev__43,10.513995769156644,0.5209020278112826,0.0054387944771469975,9.477812403959733,11.490085599894696,4000.0,0.9997823818277393
subj_stdev__44,11.83976678864884,0.5992702982109748,0.006300745953905361,10.660835997879964,12.97019924076552,4000.0,1.000154788686916
subj_stdev__45,9.597019226499134,0.46142627050272317,0.004524731444533756,8.71699803715655,10.515760452038853,4000.0,0.9997566392743611
subj_stdev__46,11.295840148992305,0.5616662230705481,0.00569484819250868,10.253640050507084,12.372883822125072,4000.0,1.000684641818379
subj_stdev__47,11.149156394225681,0.5532765000330174,0.005525141710601795,10.170961071094387,12.254989561247557,4000.0,0.9998211875488398
subj_stdev__48,12.18223325943218,0.6099675014724906,0.006542303023698172,11.060496373710958,13.39695652130734,4000.0,0.9998119324368928
subj_stdev__49,11.936334205549775,0.6076276309056927,0.00628676537593368,10.732668866340806,13.097884128994124,4000.0,0.999762857080919
subj_stdev__50,12.571905642443275,0.6273158408555719,0.0074317333044661375,11.33730700744952,13.784433381851732,4000.0,0.9998633523200474
subj_stdev__51,8.949656109517209,0.44711209619031733,0.004220800839551982,8.150573467583227,9.851113015049776,4000.0,0.9998463271313283
subj_stdev__52,11.152289504833186,0.5466685849256566,0.005308052241614382,10.133525853267024,12.24084581056679,4000.0,1.000064576694105
subj_stdev__53,11.088035552886168,0.5477605343290338,0.005692550617334176,10.085502413957256,12.205629827890894,4000.0,0.9997772274799654
subj_stdev__54,10.377963051118563,0.5299491903042265,0.005234048202285989,9.404451012009295,11.468968968459812,4000.0,0.9997507110575281
subj_stdev__55,11.585084691610362,0.5751604976847082,0.006156932224943205,10.499391639237446,12.71272867793208,4000.0,0.9998956478549891
subj_stdev__56,11.028814195291492,0.5397363976914633,0.005970739234085616,9.937161399930318,12.015304150479698,4000.0,0.999798946724595
subj_stdev__57,9.868687430492864,0.49767561570043334,0.004382979969936416,8.960271882632874,10.897653155799773,4000.0,0.9998601027530101
subj_stdev__58,9.709762834468862,0.46377755784297947,0.0039671494714972385,8.804440792480436,10.598642409740393,4000.0,0.9998949686775085
subj_stdev__59,10.90089626893224,0.5265528531861314,0.00491007158970848,9.965222548870216,12.000177533098515,4000.0,0.9997574407054356
subj_stdev__60,11.56049625038251,0.5566288966505942,0.005626339304770807,10.51335023582092,12.667246102561462,4000.0,1.000045404755721
subj_stdev__61,12.100820791688689,0.5865347408382576,0.006672939081673315,10.996912672885435,13.278366872861199,4000.0,0.9997613736173813
subj_stdev__62,11.05672041003943,0.5505244414351121,0.005555829258964503,10.008715076331164,12.154113464042343,4000.0,0.9998385013587721
subj_stdev__63,10.31001593904336,0.5145117392511709,0.005413818349726714,9.37111015652082,11.355070453927251,4000.0,0.9997887171114684
subj_stdev__64,10.612716279828797,0.513030377568567,0.005854466467407383,9.606159322412788,11.609063406965111,4000.0,0.9997544408621362
subj_stdev__65,12.099343062605325,0.6117469526213082,0.005529977744415835,10.92030807348954,13.244923239425892,4000.0,0.9997968665964595
subj_stdev__66,10.556580170417181,0.5252385515058862,0.005853021656259542,9.5505996950193,11.59830643450346,4000.0,0.9998804966611406
subj_stdev__67,11.069735238972697,0.5511766752690241,0.006075575063906145,10.042380372141674,12.140670895152253,4000.0,0.9997505584429356
subj_stdev__68,7.324635691165929,0.3628453248283703,0.003617166629970783,6.5955218025076965,8.017037272256113,4000.0,0.9998990422956694
subj_stdev__69,11.607819127068108,0.5867101307678936,0.005778009803319156,10.450850021242731,12.734339614830922,4000.0,0.9997995877503305
subj_stdev__70,10.993774735285749,0.5496992382811375,0.0063507456912072395,9.866346017015815,12.02354361179449,4000.0,1.0006341447103007
subj_stdev__71,10.74772273721739,0.5466466029117998,0.005396583971175391,9.705634696037034,11.864764025911638,4000.0,0.9997508311739355
subj_stdev__72,11.18388981792881,0.5457525167348175,0.005811578425592783,10.17966315379218,12.281510504667947,4000.0,0.9997622482472344
subj_stdev__73,11.128957026254922,0.5437397618748452,0.004676462577782313,10.034111612735574,12.178584473436839,4000.0,0.999786332166164
subj_stdev__74,7.725823422580602,0.38560776323209656,0.003478450601831,7.019333903985334,8.49260047436388,4000.0,0.9998013916673715
subj_stdev__75,11.750890393255938,0.5731801354897341,0.00649140004299085,10.66587532704225,12.884432146521695,4000.0,0.9999012007884576
subj_stdev__76,9.528064470728028,0.4821101642353662,0.004974120609885577,8.672534938649294,10.525142850342576,4000.0,0.9999561389045061
subj_stdev__77,10.816433345211125,0.5487848706372053,0.00556275067933487,9.744790439541337,11.879589388128073,4000.0,0.9997645937697763
subj_stdev__78,11.721174405954145,0.5984904583900684,0.005787874093029312,10.602586758342778,12.937817924499328,4000.0,0.9997981738263303
subj_stdev__79,10.440809016712759,0.5126764481825021,0.0051617573412944305,9.513507033500309,11.477674884848273,4000.0,0.999793204190078
subj_stdev__80,11.942981961495022,0.5848998775333668,0.005771930428382151,10.866759054846789,13.084956877166066,4000.0,0.99974999217144
subj_stdev__81,8.195061178105412,0.38391557942401516,0.0039626015800421684,7.4628784731280335,8.957140845230787,4000.0,0.9999651046739686
subj_stdev__82,12.409972377292712,0.632757309723886,0.006442008659676937,11.227949950531082,13.708380601149292,4000.0,0.9997505259602352
subj_stdev__83,9.203493274746235,0.44365115392601573,0.004088905681485131,8.34464880149282,10.03946132339243,4000.0,0.9997917338599013
subj_stdev__84,11.64355360948645,0.5715120314446632,0.006468171962368848,10.562916239465533,12.752430198470716,4000.0,1.000032509570176
subj_stdev__85,10.072576071724873,0.5154178699060532,0.005462508369352292,9.087760530042196,11.086670831470672,4000.0,1.000194464515482
subj_stdev__86,9.926639973035977,0.49696442923960854,0.005505155629992023,8.979783572857956,10.90442834916136,4000.0,0.9998985709597851
subj_stdev__87,7.561799064732976,0.38707279531462213,0.004063757007517324,6.859282825527937,8.351589188542729,4000.0,0.9997762208549247
subj_stdev__88,9.794081723683343,0.4822960906465304,0.005291710914045477,8.865397636574546,10.746886750787105,4000.0,0.9997609241272598
subj_stdev__89,8.896282403820981,0.443454059321059,0.004109394246517559,8.035902206420092,9.737162667663219,4000.0,0.9998940961502919
subj_stdev__90,9.288457879346028,0.4782462758490038,0.004858347075746026,8.375026646158759,10.220531832270941,4000.0,0.9998023274817851
subj_stdev__91,9.722622983595784,0.4810653024309926,0.004649691979784512,8.80120501542959,10.70445116709521,4000.0,0.9998080818941402
subj_stdev__92,7.985605879189194,0.3984866118303548,0.003796149793663912,7.212925500620436,8.72362879610141,4000.0,0.9998836454813941
subj_stdev__93,7.455524086994278,0.3644011310919562,0.0039868286063013516,6.77117091871112,8.221030092102527,4000.0,0.9997513110286772
subj_stdev__94,8.389292578416338,0.4084906056074896,0.004178894840215375,7.620792576854581,9.200773316653878,4000.0,0.9998264553996368
subj_stdev__95,7.751635306829321,0.3912570610332961,0.004188433693796781,7.054415835375225,8.569403629627976,4000.0,0.9998641389315985
subj_stdev__96,10.887231208060097,0.5292642911508956,0.005185123184164491,9.8309550961494,11.892119714202478,4000.0,0.9997750554721184
subj_stdev__97,8.204327826896234,0.40972928102007805,0.005133525445873697,7.450540257480312,9.028000724961375,4000.0,1.0000376397106738
subj_stdev__98,11.022314323579355,0.5512267743189561,0.006013500220086265,9.962703847906976,12.13185228223679,4000.0,1.000112865568343
subj_stdev__99,11.128960748185614,0.5372279056314376,0.005695305197859115,10.047929840505809,12.16859974928248,4000.0,0.9997995645984661
subj_stdev__100,8.572344883174985,0.42800384213281484,0.004488893982032537,7.743569677563013,9.399602694592975,4000.0,0.9997782009618583
subj_stdev__101,11.94876633002808,0.5857500092979202,0.005685941114685187,10.84195385309424,13.12003079404368,4000.0,0.999762390628062
subj_stdev__102,12.114161072137637,0.6153049939779511,0.006604007881756762,10.90333185537965,13.364627537436798,4000.0,0.9999160404371263
subj_stdev__103,9.613566822904577,0.47496991483711565,0.005132923062937926,8.731375578596541,10.59865700643389,4000.0,0.9997644613165679
subj_stdev__104,11.352540390321652,0.562313161258994,0.005568090376721942,10.334618429386913,12.56502153101197,4000.0,0.9997535481798996
subj_stdev__105,11.603850799482686,0.5587816015211261,0.005597039446755952,10.550387601500821,12.709894612150006,4000.0,0.9998255721448911
subj_stdev__106,11.736048099902364,0.5851756614276252,0.00617132344979311,10.589978920462089,12.872608253247934,4000.0,0.9998179510141536
subj_stdev__107,12.698850882297194,0.6449574106936529,0.006970366903045279,11.476210871380324,13.94458100621674,4000.0,0.9997657209605446
subj_stdev__108,7.731052764241631,0.37261760207513034,0.004291917324260995,6.997942462542742,8.4584212182936,4000.0,0.9997820426254053
subj_stdev__109,8.881986301542552,0.44679357111892765,0.00509360290179542,8.001788714105585,9.723079982105004,4000.0,0.9999394992223374
subj_stdev__110,10.204015736574883,0.5076681514691673,0.005130331683220199,9.23981464191231,11.204965296123527,4000.0,0.9997823620593775
subj_stdev__111,10.056365146035889,0.5012992780327312,0.005436820983387612,9.055715029403556,11.049201079347124,4000.0,0.9998290560837028
subj_stdev__112,12.085298378515438,0.5909926733131713,0.005519146868644833,10.977287794066065,13.238427318461698,4000.0,1.0002454091818962
subj_stdev__113,9.968316261323023,0.48288696804713765,0.005106604429500111,9.070281142843143,10.929731127519322,4000.0,0.9999682694643169
subj_stdev__114,11.96696704080892,0.5942664206639519,0.006316537475892299,10.8011822240836,13.126832658864238,4000.0,1.0000298659262177
subj_stdev__115,9.616614290945362,0.4825483583310398,0.004351648744425503,8.692055862016547,10.565147519964675,4000.0,0.9997500099105567
subj_stdev__116,10.517610589348077,0.5211978498426808,0.005301827480249225,9.458262169954459,11.520022025037749,4000.0,0.9997524588652053
subj_stdev__117,11.498156997204669,0.5674985806738183,0.006275621445991255,10.42481858632997,12.638106741931404,4000.0,0.9997830921858769
subj_stdev__118,9.340919961424504,0.47660837626640346,0.004433245012751665,8.462682867135825,10.33796440979603,4000.0,0.9997752194276652
subj_stdev__119,10.071825824600568,0.5071399640299764,0.005047205723645114,9.056523662635945,11.044526479227939,4000.0,0.9999182402825719
subj_stdev__120,12.268242459934559,0.6071887206851245,0.006537574065041385,11.10328753679903,13.457640136696133,4000.0,0.9997618861359306
subj_stdev__121,11.648390130704826,0.5904876886324568,0.005996662795448738,10.536519185879666,12.790324111116727,4000.0,0.9998632621919389
subj_stdev__122,7.893824767370338,0.37746593083100227,0.004215590376184692,7.127957657743728,8.592728966197564,4000.0,0.9997554538335376
subj_stdev__123,10.578922271158248,0.5299878588642433,0.005620170642128458,9.584562467376815,11.630598330714975,4000.0,0.999751215078342
subj_stdev__124,10.516405150781022,0.5192758496742045,0.005569446452141757,9.526925300548154,11.514946738804834,4000.0,0.9999756427058871
subj_stdev__125,11.0116004940714,0.5397952387105154,0.005281375071316036,9.99189574377463,12.102808665278014,4000.0,0.999801360911882
subj_stdev__126,8.788190447159941,0.4398801018448129,0.0045922902142887375,7.9277817162982895,9.650528271213304,4000.0,0.9998057658934842
subj_stdev__127,11.674739179942023,0.5672561221031202,0.005181367246972072,10.60618433351245,12.810685399787554,4000.0,0.9997607734215435
subj_stdev__128,11.643603326939129,0.5738771306086511,0.0059374122982468695,10.573428634466632,12.85177797539473,4000.0,0.9997579948311915
subj_stdev__129,11.13699431924129,0.5492317411623482,0.005033137430036288,10.040624205868319,12.19210946728647,4000.0,0.9997499924684894
subj_stdev__130,8.900794254503667,0.4484005086809908,0.0044248380744494956,7.9988867686378855,9.742232484246887,4000.0,0.999957363552593
subj_stdev__131,11.788248793111157,0.5792607290805896,0.005781182282124523,10.628272714858216,12.904488914546098,4000.0,0.9998408735631651
subj_stdev__132,10.398843700581144,0.5262673786362219,0.0052205199053910415,9.414710893790598,11.43908558729252,4000.0,0.9997565808814037
subj_stdev__133,10.231495821089707,0.5138473982166897,0.0052011313607133024,9.272284250259862,11.252949340960573,4000.0,0.9998163499945423
subj_stdev__134,10.769539312578262,0.5383869335506967,0.005381787969283483,9.742026724313204,11.791414241165384,4000.0,0.9998780108309966
subj_stdev__135,8.940465449716406,0.42527003231301364,0.005079113950964974,8.145439240942114,9.779183826142583,4000.0,0.9998420414997423
subj_stdev__136,11.49946605513123,0.5847862763587274,0.00646529780286083,10.43448428639753,12.715757658144625,4000.0,0.99994609019371
subj_stdev__137,9.863426521722914,0.487055907469407,0.004534848490083577,8.92336175209949,10.810233921787717,4000.0,0.9997501877994006
subj_stdev__138,8.617823212335159,0.4148506386501066,0.0034182406796735947,7.791283332614846,9.409500673998599,4000.0,0.9998850543917893
subj_stdev__139,11.409576815338616,0.5765377782437454,0.006871237486938857,10.286863479319452,12.488754586363381,4000.0,0.9997562147518644
subj_stdev__140,8.813361989172867,0.4394414762190438,0.004498431222634017,8.006907925019208,9.733686690436794,4000.0,0.9999203157074618
subj_stdev__141,10.519517787750573,0.5195519449930116,0.005481005287725856,9.519735231751472,11.559548794196665,4000.0,1.0001823038870328
subj_stdev__142,9.20365704831661,0.462900736038776,0.004418665816256138,8.357808639706187,10.115637620591626,4000.0,0.999815651684446
subj_stdev__143,9.465897162678338,0.4778972830350236,0.005592031544685669,8.5356186376701,10.393448618563754,4000.0,1.0005442962711086
subj_stdev__144,10.653640018289051,0.5272544934426588,0.006016298688347287,9.696578461648423,11.716299691994527,4000.0,0.9997673151764598
subj_stdev__145,8.825528526064494,0.4238581928506106,0.0052900057466672935,8.034984870067516,9.662215154723144,4000.0,1.0000562157197774
subj_stdev__146,9.744164393713637,0.4820070881634122,0.005766687622396965,8.88082215702767,10.714094950251361,4000.0,0.9997659079220326
subj_stdev__147,8.163619141556532,0.4108793673073392,0.004160823325037289,7.375517450998051,8.956905678673994,4000.0,1.0000506933376483
subj_stdev__148,11.428146474643315,0.5582064420146687,0.0061610761470029555,10.42008770972067,12.616441509573907,4000.0,0.9998955512948882
subj_stdev__149,10.254606179659357,0.5032125926719265,0.005413317118510057,9.33131859133009,11.317169575961918,4000.0,0.9998066080609712
subj_stdev__150,8.460307101890617,0.4183649277535358,0.0044723804265626175,7.68888089182506,9.321071014553299,4000.0,1.0002733678375213
subj_stdev__151,8.92169090003567,0.44957311754553747,0.004385679513405861,8.045584914097141,9.778221361601052,4000.0,0.999794030202956
subj_stdev__152,10.829090389271428,0.5392404295549341,0.005219237350640187,9.792812488249655,11.886072400121948,4000.0,0.9997776628124866
subj_stdev__153,11.04778723400916,0.5281487975772959,0.005673643852957386,10.004665135613488,12.030764184542353,4000.0,0.9998373799500363
subj_stdev__154,8.870540267865858,0.44487191006059584,0.0047310943544096274,8.090337373005882,9.818829187918693,4000.0,0.9997613480166724
subj_stdev__155,10.683800983104197,0.5546333813344646,0.005729914268870293,9.596903331915582,11.760292881602735,4000.0,0.9997561326930591
subj_stdev__156,9.648464454710082,0.4847414998428586,0.005235048286329252,8.725829729392506,10.645188413202597,4000.0,0.9997754260314645
subj_stdev__157,11.199856807688628,0.5569309287691778,0.005560500529535455,10.125010731546382,12.252200827651027,4000.0,0.9999645326618243
subj_stdev__158,10.71738018674865,0.5476326240332442,0.006001622477495044,9.62831583778536,11.765339760837593,4000.0,0.9998130595252976
subj_stdev__159,11.438842850470506,0.5845672738507836,0.00623850843454014,10.3552390995198,12.699288769117313,4000.0,0.999838997047214
